Iteration,Fitness,Paths
0,-18,0
1,-17,0
2,-16,0
3,-16,0
5,-14,0
6,-13,0
9,-11,0
11,-12,0
14,-10,0
15,-10,0
16,-11,0
17,-11,0
19,-13,0
21,-13,0
22,-12,0
23,-12,0
24,-12,0
25,-12,0
27,-11,0
28,-10,0
29,-10,0
31,-11,0
33,-9,0
34,-9,0
35,-9,0
36,-9,0
37,-10,0
39,-11,0
41,-11,0
46,-11,0
47,-11,0
49,-11,0
50,-11,0
51,-11,0
52,-10,0
53,-10,0
54,-9,0
55,-9,0
56,-8,0
57,-9,0
58,-7,0
60,-9,0
61,-12,0
63,-11,0
64,-8,0
65,-6,0
66,-6,0
71,-6,0
73,-6,0
76,-6,0
77,-7,0
80,-8,0
81,-8,0
83,-8,0
84,-9,0
85,-9,0
87,-11,0
88,-12,0
89,-11,0
91,-11,0
92,-11,0
93,-10,0
94,-10,0
96,-10,0
97,-10,0
100,-10,0
101,-9,0
103,-10,0
104,-12,0
105,-12,0
106,-11,0
107,-11,0
109,-11,0
110,-12,0
111,-12,0
112,-10,0
113,-9,0
114,-8,0
115,-7,0
116,-7,0
119,-7,0
122,-6,0
123,-6,0
124,-6,0
128,-6,0
129,-5,0
132,-5,0
133,-5,0
136,-4,0
137,-4,0
138,-4,0
143,-6,0
145,-7,0
147,-7,0
148,-7,0
149,-7,0
151,-5,0
152,-6,0
153,-8,0
154,-8,0
157,-6,0
158,-6,0
159,-6,0
162,-8,0
164,-7,0
165,-7,0
166,-7,0
168,-7,0
170,-7,0
171,-7,0
172,-6,0
174,-6,0
175,-6,0
176,-6,0
177,-6,0
178,-6,0
179,-4,0
182,-4,0
184,-5,0
185,-6,0
186,-5,0
187,-5,0
190,-4,0
191,-4,0
192,-4,0
194,-3,0
197,-4,0
203,-5,0
204,-5,0
205,-5,0
206,-5,0
210,-4,0
211,-4,0
212,-4,0
214,-3,0
215,-3,0
216,-3,0
217,-3,0
218,-3,0
219,-4,0
220,-4,0
221,-4,0
222,-4,0
223,-4,0
226,-4,0
227,-5,0
228,-5,0
229,-6,0
231,-6,0
232,-6,0
233,-6,0
234,-6,0
235,-6,0
237,-5,0
238,-3,0
239,-3,0
240,-3,0
244,-4,0
245,-4,0
247,-4,0
248,-4,0
251,-3,0
252,-3,0
253,-3,0
257,-2,0
259,-2,0
261,-2,0
262,-2,0
263,-2,0
266,-2,0
270,-2,0
273,-2,0
274,-2,0
275,-2,0
276,-2,0
277,-2,0
278,-2,0
279,-2,0
280,-2,0
282,-2,0
283,-2,0
284,-2,0
285,-2,0
287,-2,0
288,-2,0
289,-2,0
290,-2,0
291,-2,0
292,-1,0
294,-1,0
300,-1,0
301,-1,0
302,-1,0
303,-2,0
304,-2,0
305,-2,0
306,-2,0
307,-2,0
308,-2,0
309,-2,0
310,-3,0
312,-3,0
313,-3,0
314,-3,0
315,-3,0
317,-2,0
318,-1,0
319,-1,0
320,-1,0
321,-1,0
322,-1,0
323,-1,0
326,-1,0
327,-1,0
328,-1,0
329,-1,0
330,-1,0
331,-1,0
334,-1,0
337,-1,0
338,-2,0
339,-2,0
340,-2,0
342,-2,0
343,-1,0
344,-2,0
345,-2,0
346,-2,0
347,-1,0
348,-2,0
350,-2,0
351,-1,0
352,-1,0
354,-1,0
355,-1,0
356,-1,0
357,-1,0
358,-1,0
359,-1,0
361,-1,0
365,-1,0
366,-1,0
367,-1,0
368,-1,0
369,-1,0
370,0,0
372,0,0
374,0,0
375,0,0
378,0,0
380,0,0
385,0,0
388,0,0
389,0,0
390,0,0
391,0,0
393,0,0
394,0,0
395,0,0
398,0,0
400,0,0
401,0,0
403,0,0
404,0,0
406,0,0
407,0,0
408,0,0
409,0,0
411,0,0
412,0,0
413,0,0
414,0,0
417,0,0
418,0,0
419,0,0
421,0,0
422,-1,0
423,-1,0
425,-1,0
426,-1,0
428,-1,0
430,-1,0
431,-1,0
432,-1,0
433,-1,0
434,0,0
435,0,0
438,0,0
439,0,0
441,0,0
442,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
450,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
461,0,0
462,0,0
463,0,0
464,0,0
466,0,0
467,0,0
468,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
480,0,0
483,0,0
484,0,0
487,0,0
490,0,0
491,0,0
494,0,0
496,0,0
497,0,0
499,0,0
501,0,0
502,0,0
504,0,0
505,0,0
506,0,0
509,0,0
511,0,0
512,0,0
516,0,0
519,0,0
520,0,0
521,0,0
524,0,0
526,0,0
527,0,0
528,0,0
529,0,0
530,0,0
531,0,0
532,0,0
533,0,0
534,0,0
535,0,0
538,0,0
541,0,0
542,0,0
543,0,0
544,0,0
545,0,0
546,0,0
547,0,0
548,0,0
550,0,0
554,0,0
555,0,0
557,0,0
559,0,0
560,0,0
563,0,0
564,0,0
565,0,0
570,0,0
574,0,0
576,0,0
577,0,0
578,0,0
579,0,0
583,0,0
584,0,0
585,0,0
589,0,0
590,0,0
591,0,0
593,0,0
599,0,0
604,0,0
606,0,0
608,0,0
609,0,0
610,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
622,0,0
623,0,0
624,0,0
626,0,0
627,0,0
630,0,0
633,0,0
634,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
643,0,0
644,0,0
646,0,0
648,0,0
649,0,0
650,0,0
651,0,0
652,0,0
653,0,0
654,0,0
656,0,0
657,0,0
658,0,0
659,0,0
661,0,0
662,0,0
663,0,0
664,0,0
665,0,0
666,0,0
669,0,0
670,0,0
672,0,0
674,0,0
675,0,0
676,0,0
677,0,0
680,0,0
681,0,0
690,0,0
691,0,0
693,0,0
694,0,0
697,0,0
698,0,0
703,0,0
704,0,0
705,0,0
708,0,0
709,0,0
710,0,0
711,0,0
712,0,0
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
720,0,0
721,0,0
722,0,0
724,0,0
726,0,0
728,0,0
729,0,0
732,0,0
733,0,0
734,0,0
735,0,0
737,0,0
738,0,0
739,0,0
740,0,0
741,0,0
743,0,0
744,0,0
745,0,0
746,0,0
748,0,0
751,0,0
753,0,0
754,0,0
756,0,0
757,0,0
759,0,0
760,0,0
761,0,0
763,0,0
765,0,0
769,0,0
770,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
781,0,0
782,0,0
783,0,0
784,0,0
785,0,0
786,0,0
787,0,0
788,0,0
789,0,0
790,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
798,0,0
799,0,0
800,0,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
810,0,0
811,0,0
812,0,0
813,0,0
814,0,0
816,0,0
818,0,0
819,0,0
820,0,0
821,0,0
822,0,0
823,0,0
826,0,0
827,0,0
828,0,0
829,0,0
831,0,0
833,0,0
834,0,0
835,0,0
836,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
845,0,0
846,0,0
847,0,0
849,0,0
851,0,0
852,0,0
854,0,0
857,0,0
858,0,0
859,0,0
860,0,0
861,0,0
862,0,0
863,0,0
865,0,0
867,0,0
868,0,0
870,0,0
871,0,0
872,0,0
874,0,0
875,0,0
876,0,0
877,0,0
878,0,0
879,0,0
881,0,0
882,0,0
883,0,0
884,0,0
885,0,0
886,0,0
887,0,0
888,0,0
889,0,0
890,0,0
891,0,0
892,0,0
893,0,0
894,0,0
895,0,0
899,0,0
900,0,0
901,0,0
902,0,0
903,0,0
904,0,0
905,0,0
907,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
923,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0,0
938,0,0
939,0,0
940,0,0
941,0,0
942,0,0
943,0,0
944,0,0
945,0,0
948,0,0
949,0,0
950,0,0
952,0,0
953,0,0
954,0,0
955,0,0
956,0,0
957,0,0
958,0,0
959,0,0
960,0,0
961,0,0
963,0,0
964,0,0
965,0,0
968,0,0
973,0,0
975,0,0
976,0,0
977,0,0
979,0,0
980,0,0
982,0,0
983,0,0
985,0,0
986,0,0
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0,0
993,0,0
994,0,0
995,0,0
996,0,0
999,0,0
