Iteration,Fitness,Paths
0,-1,0
1,-1,0
2,0,0
3,0,0
4,-1,0
5,-1,0
7,-1,0
8,-2,0
9,-2,0
10,-2,0
11,-3,0
12,-3,0
13,-3,0
14,-3,0
15,-3,0
16,-3,0
17,-3,0
18,-3,0
19,-2,0
20,-3,0
21,-3,0
22,-3,0
23,-3,0
24,-2,0
25,-2,0
26,-2,0
27,-2,0
28,-2,0
30,-2,0
31,-2,0
32,-2,0
33,-2,0
34,-3,0
35,-3,0
36,-3,0
37,-3,0
38,-3,0
39,-2,0
41,-2,0
42,-2,0
43,-3,0
44,-2,0
45,-2,0
46,-2,0
47,-2,0
48,-2,0
49,-2,0
50,-3,0
51,-3,0
52,-3,0
53,-3,0
54,-2,0
55,-2,0
56,-2,0
57,-2,0
58,-2,0
59,-2,0
60,-2,0
61,-3,0
62,-3,0
63,-2,0
64,-2,0
65,-2,0
66,-2,0
67,-2,0
68,-2,0
69,-2,0
70,-2,0
71,-3,0
72,-3,0
73,-3,0
74,-2,0
75,-2,0
76,-1,0
77,-2,0
78,-2,0
79,-1,0
80,-1,0
81,-2,0
82,-3,0
83,-2,0
84,-3,0
85,-2,0
86,-2,0
87,-2,0
89,-2,0
90,-3,0
91,-3,0
92,-3,0
93,-2,0
94,-1,0
95,-1,0
96,-2,0
97,-3,0
98,-3,0
99,-2,0
100,-2,0
101,-2,0
102,-2,0
104,-3,0
105,-3,0
106,-3,0
107,-3,0
108,-3,0
109,-3,0
110,-3,0
111,-2,0
112,-2,0
113,-2,0
114,-2,0
115,-2,0
116,-1,0
119,-1,0
120,-2,0
121,-2,0
122,-2,0
124,-2,0
125,-1,0
126,-1,0
127,-1,0
128,-1,0
130,-2,0
131,-2,0
132,-1,0
135,-1,0
136,-1,0
137,-1,0
138,-1,0
139,-2,0
140,-2,0
142,-2,0
143,-3,0
144,-2,0
145,-1,0
146,-2,0
147,-2,0
149,-2,0
152,-2,0
153,-2,0
154,-2,0
155,-2,0
156,-2,0
157,-1,0
160,-2,0
161,-3,0
162,-2,0
163,-2,0
164,-2,0
165,-2,0
166,-2,0
167,-2,0
168,-2,0
169,-2,0
173,-2,0
174,-2,0
175,-2,0
176,-3,0
177,-2,0
178,-2,0
179,-2,0
180,-2,0
181,-2,0
182,-1,0
183,-1,0
188,-1,0
189,-2,0
190,-2,0
191,-2,0
192,-2,0
193,-1,0
194,-2,0
195,-2,0
196,-2,0
197,-2,0
199,-2,0
200,-2,0
201,-2,0
202,-2,0
203,-2,0
204,-2,0
205,-1,0
208,-1,0
209,-2,0
210,-1,0
212,-2,0
213,-2,0
214,-3,0
215,-2,0
216,-2,0
217,-1,0
219,-1,0
223,-1,0
224,-1,0
228,-1,0
229,-2,0
230,-1,0
232,-1,0
235,-2,0
236,-2,0
237,-2,0
238,-1,0
241,-1,0
243,-1,0
245,-1,0
246,-1,0
248,-1,0
249,0,0
250,0,0
255,-1,0
256,-1,0
257,-1,0
258,0,0
259,-1,0
260,-1,0
263,-1,0
265,-1,0
267,-2,0
268,-2,0
270,-2,0
271,-2,0
272,-1,0
278,-1,0
279,-1,0
281,-1,0
283,-1,0
284,-1,0
287,-1,0
288,-1,0
292,-1,0
302,-1,0
304,-1,0
307,-1,0
308,-1,0
312,-1,0
315,-1,0
321,-1,0
327,-1,0
328,-1,0
329,-1,0
331,-1,0
332,-1,0
337,-1,0
340,-1,0
342,-1,0
344,-1,0
345,-1,0
346,-1,0
347,-1,0
349,-1,0
350,-1,0
351,0,0
365,-1,0
366,0,0
393,0,0
395,0,0
406,0,0
409,0,0
417,-1,0
419,0,0
420,0,0
439,0,0
446,0,0
449,0,0
454,0,0
464,0,0
465,0,0
486,0,0
503,0,0
514,0,0
533,0,0
547,0,0
562,0,0
588,0,0
589,0,0
590,0,0
592,0,0
625,0,0
647,0,0
651,0,0
663,0,0
670,0,0
671,0,0
673,0,0
680,0,0
712,0,0
724,0,0
730,0,0
732,0,0
779,0,0
787,0,0
788,0,0
792,0,0
796,0,0
825,0,0
842,0,0
843,0,0
850,0,0
856,0,0
871,0,0
884,0,0
885,0,0
891,0,0
900,0,0
921,0,0
940,0,0
948,0,0
979,0,0
