Iteration,Fitness,Paths
0,-8,0
1,-6,0
2,-4,0
3,-2,0
4,0,0
0,-10,0
1,-7,0
2,-4,0
3,-2,0
4,-1,0
5,0,0
0,-19,0
1,-15,0
2,-13,0
3,-10,0
4,-8,0
5,-6,0
6,-3,0
7,-1,0
8,0,0
