Iteration,Fitness,Paths
0,-1,0
1,-1,0
2,0,0
4,-1,0
5,-1,0
6,-1,0
7,-2,0
8,-2,0
9,-1,0
10,-2,0
11,-1,0
12,-1,0
13,-1,0
14,-2,0
15,-2,0
16,-2,0
17,-2,0
18,-1,0
19,-1,0
21,-1,0
22,-1,0
23,-1,0
24,-2,0
25,-2,0
26,-1,0
27,-1,0
29,-1,0
30,-1,0
32,-1,0
34,-2,0
35,-1,0
36,0,0
37,-1,0
38,0,0
39,-1,0
40,-2,0
41,-2,0
42,-1,0
43,0,0
44,-1,0
45,-1,0
46,-2,0
47,-2,0
48,-2,0
49,-1,0
50,0,0
51,-1,0
52,-1,0
53,-1,0
54,-1,0
55,0,0
56,-1,0
57,-1,0
58,0,0
60,0,0
62,-1,0
63,0,0
66,-1,0
67,-1,0
68,-1,0
69,-1,0
71,-1,0
72,-1,0
74,-1,0
75,-2,0
76,-2,0
77,-1,0
78,0,0
79,-2,0
80,-3,0
81,-3,0
82,-2,0
83,-1,0
84,-2,0
85,-2,0
86,-3,0
87,-3,0
88,-3,0
89,-2,0
90,-2,0
91,-1,0
93,-1,0
96,-2,0
97,-1,0
100,-2,0
101,-2,0
102,-2,0
103,-2,0
105,-2,0
106,-1,0
108,-1,0
109,-1,0
111,-2,0
112,-2,0
113,-1,0
114,-1,0
116,0,0
119,-1,0
120,-2,0
122,-2,0
123,-2,0
124,-1,0
126,-1,0
127,-2,0
128,-2,0
129,-1,0
131,-2,0
132,-1,0
133,-1,0
134,0,0
139,0,0
140,-1,0
142,-1,0
143,-1,0
144,-2,0
145,-2,0
146,-1,0
147,-1,0
150,-1,0
153,-2,0
154,-3,0
155,-3,0
156,-3,0
157,-3,0
158,-3,0
159,-2,0
160,-2,0
161,-1,0
164,-1,0
167,-1,0
169,-2,0
170,-1,0
173,-1,0
179,0,0
180,-1,0
181,-1,0
184,-1,0
186,-1,0
187,-1,0
188,-2,0
189,-1,0
192,-1,0
193,-1,0
194,-1,0
196,-1,0
198,-2,0
199,-2,0
200,-1,0
204,0,0
230,-1,0
232,-1,0
234,-2,0
235,-2,0
236,-2,0
237,-2,0
238,-3,0
239,-3,0
240,-3,0
241,-2,0
242,-2,0
243,-2,0
246,-2,0
247,-2,0
248,-1,0
252,-1,0
263,-1,0
264,-1,0
267,-1,0
269,-2,0
270,-2,0
272,-2,0
274,-1,0
276,-1,0
283,0,0
286,-1,0
288,-1,0
293,-2,0
294,-1,0
296,0,0
308,0,0
310,-1,0
312,-1,0
315,-2,0
317,-2,0
318,-1,0
319,-1,0
321,-1,0
323,-1,0
324,-1,0
325,-1,0
328,-1,0
329,-1,0
330,-1,0
333,-1,0
336,-1,0
337,0,0
340,0,0
347,-1,0
351,-1,0
355,-1,0
356,-1,0
357,-1,0
358,0,0
359,0,0
362,0,0
364,0,0
374,0,0
377,0,0
383,0,0
391,-1,0
392,0,0
397,0,0
400,0,0
410,0,0
413,0,0
423,0,0
429,0,0
435,0,0
436,0,0
446,0,0
453,0,0
460,-1,0
463,-1,0
464,-1,0
467,-1,0
472,-1,0
474,-1,0
477,-1,0
483,-1,0
484,-1,0
485,-1,0
490,-1,0
492,-1,0
497,-1,0
500,-1,0
501,-1,0
503,-1,0
505,-1,0
513,0,0
519,0,0
530,0,0
533,0,0
535,0,0
544,0,0
556,0,0
563,0,0
572,0,0
585,0,0
595,0,0
597,0,0
602,0,0
612,0,0
649,0,0
668,0,0
673,0,0
696,0,0
701,0,0
706,0,0
722,0,0
724,0,0
752,0,0
757,0,0
759,0,0
773,0,0
779,0,0
790,0,0
799,0,0
819,0,0
825,0,0
835,0,0
845,0,0
857,0,0
864,0,0
875,0,0
899,0,0
901,0,0
915,0,0
925,0,0
936,0,0
951,0,0
993,0,0
998,0,0
