Iteration,Fitness,Paths
0,-5,0
1,-5,0
2,-5,0
3,-4,0
4,-3,0
5,-3,0
6,-3,0
8,-3,0
10,-4,0
11,-4,0
12,-5,0
13,-4,0
14,-4,0
15,-4,0
16,-4,0
17,-4,0
18,-3,0
19,-3,0
20,-2,0
22,-2,0
23,-2,0
26,-2,0
28,-3,0
29,-2,0
31,-3,0
32,-2,0
33,-2,0
34,-2,0
35,-2,0
37,-2,0
38,-2,0
39,-1,0
40,-1,0
41,-2,0
42,-2,0
43,-3,0
44,-3,0
45,-3,0
46,-3,0
47,-3,0
49,-4,0
52,-3,0
53,-4,0
54,-4,0
55,-4,0
56,-4,0
57,-4,0
58,-5,0
59,-4,0
60,-4,0
61,-4,0
62,-3,0
64,-3,0
65,-3,0
66,-3,0
67,-3,0
68,-3,0
70,-3,0
71,-4,0
72,-4,0
73,-4,0
74,-4,0
75,-4,0
77,-3,0
78,-3,0
79,-3,0
80,-3,0
81,-3,0
82,-3,0
83,-2,0
84,-2,0
86,-2,0
87,-2,0
88,-2,0
89,-2,0
90,-2,0
91,-3,0
92,-3,0
93,-3,0
94,-4,0
95,-4,0
96,-4,0
98,-3,0
100,-3,0
101,-3,0
102,-3,0
103,-3,0
104,-3,0
105,-4,0
107,-3,0
108,-3,0
109,-3,0
110,-3,0
111,-3,0
112,-3,0
113,-3,0
114,-3,0
115,-3,0
116,-4,0
117,-4,0
118,-4,0
119,-4,0
120,-5,0
122,-5,0
123,-5,0
125,-6,0
126,-6,0
127,-6,0
128,-5,0
129,-5,0
130,-5,0
131,-4,0
132,-4,0
133,-4,0
134,-3,0
135,-3,0
136,-3,0
138,-3,0
139,-3,0
140,-3,0
141,-3,0
142,-3,0
144,-3,0
145,-2,0
147,-2,0
148,-2,0
149,-3,0
151,-2,0
153,-3,0
154,-1,0
155,-1,0
157,-1,0
158,-1,0
159,-1,0
160,-1,0
161,-1,0
162,-1,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,-1,0
176,-2,0
177,-1,0
178,-1,0
179,-1,0
180,0,0
181,0,0
182,0,0
185,0,0
186,0,0
187,0,0
188,0,0
190,0,0
191,0,0
194,0,0
197,0,0
198,-1,0
200,-1,0
202,0,0
204,0,0
205,-1,0
206,-1,0
208,-1,0
209,-1,0
210,-1,0
211,-1,0
212,-1,0
213,-1,0
214,-1,0
215,-1,0
216,-1,0
217,-1,0
218,-1,0
219,0,0
220,0,0
221,-1,0
222,-1,0
223,-1,0
224,-1,0
225,-1,0
226,-1,0
227,-1,0
228,-1,0
230,-1,0
231,-1,0
232,-1,0
233,-1,0
234,-1,0
235,-1,0
236,-1,0
237,-1,0
239,-1,0
240,-1,0
241,0,0
243,-1,0
244,-1,0
245,-1,0
248,-1,0
250,0,0
251,0,0
252,0,0
253,0,0
254,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,0,0
263,-1,0
265,-1,0
269,-1,0
270,-1,0
272,-1,0
273,-1,0
275,-1,0
276,-1,0
278,-1,0
279,-1,0
280,-1,0
281,-1,0
283,-1,0
284,-1,0
285,-2,0
286,-2,0
288,-2,0
290,-2,0
291,-2,0
292,-3,0
293,-3,0
295,-3,0
296,-3,0
297,-2,0
299,-1,0
300,-1,0
301,-1,0
303,-1,0
305,0,0
306,0,0
