Iteration,Fitness,Paths
0,-10,0
1,-10,0
2,-10,0
3,-9,0
4,-9,0
6,-9,0
7,-9,0
8,-8,0
9,-9,0
10,-9,0
11,-9,0
14,-9,0
15,-9,0
16,-9,0
18,-9,0
19,-9,0
20,-9,0
21,-11,0
22,-13,0
23,-11,0
24,-10,0
25,-10,0
26,-10,0
27,-12,0
28,-12,0
29,-10,0
30,-12,0
31,-13,0
32,-13,0
33,-13,0
34,-13,0
35,-12,0
36,-12,0
37,-11,0
38,-11,0
39,-12,0
40,-12,0
41,-11,0
42,-12,0
43,-11,0
44,-11,0
45,-11,0
46,-10,0
47,-11,0
48,-11,0
49,-10,0
50,-10,0
51,-10,0
52,-10,0
53,-10,0
54,-10,0
55,-11,0
56,-11,0
57,-11,0
58,-11,0
59,-10,0
60,-10,0
62,-11,0
63,-11,0
65,-10,0
68,-9,0
69,-9,0
71,-10,0
72,-10,0
73,-8,0
74,-8,0
75,-8,0
76,-8,0
78,-8,0
79,-9,0
80,-9,0
81,-9,0
83,-9,0
84,-9,0
86,-8,0
87,-9,0
88,-9,0
89,-9,0
90,-9,0
91,-9,0
92,-9,0
93,-9,0
94,-9,0
95,-9,0
96,-10,0
98,-9,0
99,-9,0
100,-9,0
101,-8,0
102,-8,0
103,-8,0
104,-8,0
105,-8,0
106,-8,0
107,-8,0
108,-8,0
109,-8,0
110,-8,0
111,-8,0
112,-7,0
113,-6,0
114,-6,0
115,-6,0
116,-6,0
117,-6,0
118,-6,0
119,-6,0
120,-5,0
121,-6,0
122,-6,0
123,-5,0
124,-6,0
125,-6,0
126,-6,0
128,-6,0
129,-6,0
131,-7,0
132,-7,0
133,-5,0
134,-5,0
135,-5,0
138,-5,0
139,-5,0
141,-5,0
142,-5,0
143,-6,0
144,-4,0
145,-4,0
146,-4,0
147,-4,0
148,-4,0
149,-4,0
150,-4,0
151,-3,0
152,-3,0
153,-3,0
155,-3,0
156,-3,0
158,-3,0
160,-3,0
161,-3,0
162,-3,0
163,-2,0
164,-2,0
165,-2,0
166,-2,0
167,-2,0
168,-1,0
169,-1,0
170,-1,0
171,-1,0
172,-2,0
173,-2,0
174,-2,0
175,-2,0
176,-2,0
177,-1,0
178,-1,0
179,-1,0
180,-1,0
181,-1,0
182,-1,0
183,-1,0
184,-1,0
187,-1,0
188,-1,0
189,-1,0
191,-1,0
192,-2,0
193,-2,0
194,-2,0
195,-2,0
196,-2,0
197,-2,0
198,-2,0
199,-2,0
200,-2,0
201,-2,0
202,-2,0
203,-2,0
204,-2,0
205,-2,0
206,-2,0
207,-2,0
209,-2,0
210,-2,0
211,-2,0
212,-1,0
213,-1,0
214,-1,0
215,-1,0
216,-1,0
217,-1,0
218,-1,0
219,-1,0
220,-1,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
226,-1,0
227,-1,0
228,-1,0
229,-1,0
230,-1,0
232,-1,0
233,-1,0
237,-1,0
238,0,0
239,-1,0
241,-1,0
242,-1,0
243,-1,0
244,-1,0
245,-1,0
246,-1,0
247,-1,0
249,-1,0
250,-1,0
251,-1,0
253,-1,0
254,-1,0
256,-1,0
257,-2,0
258,-2,0
259,-2,0
261,-1,0
262,-1,0
263,-1,0
264,-1,0
265,-1,0
266,-1,0
267,-1,0
268,0,0
269,0,0
270,0,0
271,0,0
273,0,0
274,0,0
275,0,0
277,0,0
278,0,0
279,-2,0
280,-3,0
281,-3,0
282,-3,0
283,-3,0
284,-3,0
285,-1,0
286,-1,0
287,-1,0
288,-1,0
289,-1,0
290,-1,0
291,-1,0
293,-1,0
294,-1,0
295,-1,0
296,-1,0
297,-1,0
299,-1,0
300,-1,0
302,0,0
303,0,0
305,0,0
308,0,0
310,0,0
311,0,0
314,0,0
315,0,0
318,0,0
319,0,0
321,0,0
322,0,0
323,0,0
325,0,0
327,0,0
329,0,0
331,0,0
333,0,0
334,0,0
336,0,0
338,0,0
339,0,0
340,0,0
343,0,0
347,0,0
348,0,0
350,0,0
351,0,0
352,0,0
353,0,0
360,-1,0
362,-1,0
363,-1,0
364,-1,0
366,-1,0
367,-1,0
369,-1,0
370,-1,0
371,-1,0
372,-1,0
374,-1,0
375,-1,0
378,-1,0
379,-1,0
381,-1,0
382,-1,0
384,-1,0
385,-1,0
386,-1,0
387,-1,0
388,-1,0
389,0,0
392,0,0
394,0,0
395,0,0
397,0,0
401,0,0
403,0,0
404,0,0
405,0,0
406,0,0
407,0,0
408,0,0
410,0,0
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
419,0,0
420,0,0
421,0,0
422,0,0
423,0,0
424,0,0
425,0,0
428,0,0
429,0,0
431,0,0
433,0,0
434,0,0
435,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,0,0
443,0,0
444,0,0
445,0,0
446,0,0
447,0,0
448,0,0
449,0,0
450,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
463,0,0
464,0,0
466,0,0
467,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
477,0,0
478,0,0
479,0,0
480,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
488,0,0
489,0,0
491,0,0
492,0,0
493,0,0
494,0,0
496,0,0
499,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
510,0,0
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
517,0,0
518,0,0
520,0,0
522,0,0
523,0,0
526,0,0
527,0,0
528,0,0
529,0,0
530,0,0
532,0,0
533,0,0
534,0,0
535,0,0
536,0,0
537,0,0
539,0,0
541,0,0
542,0,0
543,0,0
546,0,0
547,0,0
548,0,0
549,0,0
551,0,0
552,0,0
554,0,0
555,0,0
556,0,0
558,0,0
559,0,0
560,0,0
563,0,0
564,0,0
565,0,0
567,0,0
570,0,0
571,0,0
572,0,0
573,0,0
576,0,0
579,0,0
580,0,0
581,0,0
583,0,0
584,0,0
585,0,0
586,0,0
587,0,0
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0,0
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
601,0,0
602,0,0
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
609,0,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,0,0
623,0,0
624,0,0
625,0,0
626,0,0
627,0,0
628,0,0
629,0,0
630,0,0
632,0,0
633,0,0
634,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
641,0,0
642,0,0
644,0,0
645,0,0
646,0,0
647,0,0
648,0,0
