Iteration,Fitness,Paths
0,-38,0
1,-38,0
2,-33,0
3,-32,0
6,-31,0
7,-31,0
8,-32,0
9,-32,0
10,-33,0
11,-32,0
12,-33,0
13,-34,0
14,-33,0
15,-31,0
16,-31,0
18,-29,0
19,-27,0
20,-28,0
21,-27,0
22,-25,0
23,-26,0
24,-25,0
25,-27,0
27,-26,0
28,-28,0
29,-29,0
30,-30,0
31,-30,0
33,-32,0
34,-33,0
35,-34,0
36,-34,0
38,-35,0
41,-34,0
42,-34,0
44,-32,0
45,-31,0
46,-31,0
47,-31,0
48,-33,0
49,-33,0
50,-33,0
51,-32,0
52,-30,0
53,-30,0
54,-31,0
55,-31,0
56,-33,0
57,-33,0
58,-34,0
59,-34,0
60,-32,0
61,-32,0
63,-32,0
65,-30,0
66,-30,0
67,-31,0
69,-31,0
70,-30,0
71,-29,0
72,-29,0
73,-27,0
74,-26,0
75,-28,0
77,-29,0
80,-28,0
81,-28,0
84,-28,0
87,-26,0
88,-26,0
90,-26,0
92,-27,0
93,-30,0
98,-30,0
99,-30,0
100,-30,0
101,-30,0
102,-30,0
103,-31,0
107,-31,0
109,-31,0
110,-30,0
111,-30,0
112,-29,0
114,-28,0
117,-27,0
125,-28,0
127,-28,0
128,-29,0
129,-28,0
130,-26,0
133,-24,0
134,-24,0
136,-24,0
138,-24,0
139,-25,0
141,-25,0
143,-25,0
146,-26,0
148,-26,0
149,-26,0
155,-26,0
156,-27,0
157,-27,0
159,-28,0
160,-27,0
162,-26,0
163,-26,0
164,-26,0
165,-25,0
167,-26,0
168,-26,0
171,-26,0
173,-25,0
174,-26,0
177,-26,0
178,-25,0
181,-25,0
184,-25,0
185,-24,0
187,-24,0
188,-24,0
191,-24,0
192,-26,0
194,-26,0
195,-25,0
196,-25,0
197,-24,0
198,-24,0
201,-24,0
203,-23,0
204,-23,0
206,-24,0
207,-25,0
211,-25,0
214,-25,0
217,-26,0
218,-28,0
219,-26,0
223,-24,0
225,-24,0
226,-24,0
228,-24,0
229,-24,0
230,-26,0
231,-26,0
232,-26,0
234,-23,0
236,-24,0
238,-23,0
240,-23,0
241,-23,0
242,-23,0
243,-23,0
244,-23,0
246,-21,0
249,-22,0
252,-22,0
253,-22,0
254,-21,0
255,-23,0
258,-23,0
259,-24,0
260,-24,0
264,-25,0
267,-25,0
277,-26,0
278,-26,0
279,-27,0
281,-27,0
282,-25,0
284,-25,0
285,-23,0
286,-22,0
289,-23,0
290,-23,0
291,-22,0
292,-21,0
293,-20,0
297,-20,0
301,-20,0
304,-19,0
308,-19,0
309,-19,0
314,-19,0
315,-19,0
316,-19,0
317,-19,0
318,-19,0
319,-20,0
320,-19,0
323,-19,0
324,-18,0
325,-18,0
327,-17,0
329,-17,0
330,-17,0
336,-17,0
338,-17,0
339,-17,0
341,-17,0
348,-17,0
349,-16,0
352,-16,0
358,-16,0
369,-16,0
372,-16,0
373,-16,0
374,-16,0
376,-16,0
377,-16,0
383,-16,0
384,-16,0
385,-16,0
386,-15,0
387,-15,0
393,-14,0
395,-13,0
396,-13,0
397,-13,0
398,-13,0
399,-12,0
400,-12,0
401,-12,0
402,-12,0
406,-11,0
407,-11,0
408,-11,0
410,-11,0
413,-11,0
414,-11,0
420,-11,0
422,-9,0
429,-9,0
433,-9,0
438,-9,0
447,-9,0
452,-9,0
454,-9,0
461,-9,0
463,-9,0
467,-9,0
469,-7,0
474,-7,0
482,-7,0
484,-6,0
486,-6,0
487,-6,0
491,-6,0
492,-6,0
494,-6,0
498,-6,0
499,-6,0
505,-6,0
506,-6,0
515,-6,0
522,-6,0
524,-6,0
529,-6,0
530,-6,0
533,-6,0
540,-6,0
541,-6,0
542,-6,0
547,-6,0
548,-6,0
552,-6,0
562,-6,0
565,-6,0
571,-6,0
573,-6,0
574,-6,0
575,-6,0
578,-6,0
581,-6,0
591,-6,0
604,-6,0
605,-6,0
608,-6,0
611,-6,0
621,-5,0
623,-5,0
625,-5,0
636,-5,0
647,-5,0
648,-5,0
664,-5,0
665,-5,0
677,-5,0
679,-5,0
683,-5,0
688,-5,0
692,-4,0
693,-4,0
702,-4,0
705,-4,0
712,-4,0
715,-4,0
721,-4,0
731,-4,0
736,-4,0
749,-4,0
759,-4,0
761,-4,0
768,-4,0
777,-4,0
807,-4,0
808,-4,0
829,-4,0
835,-4,0
845,-4,0
849,-4,0
853,-4,0
855,-4,0
870,-4,0
903,-4,0
904,-4,0
914,-4,0
916,-4,0
918,-4,0
921,-4,0
924,-4,0
936,-4,0
938,-4,0
940,-4,0
941,-4,0
942,-4,0
944,-4,0
950,-4,0
956,-4,0
957,-4,0
967,-4,0
968,-4,0
969,-4,0
978,-4,0
981,-4,0
985,-4,0
986,-4,0
988,-4,0
993,-4,0
999,-4,0
