Iteration,Fitness,Paths
0,-6,0
1,-5,0
2,-5,0
3,-4,0
4,-3,0
5,-3,0
6,-3,0
7,-3,0
8,-2,0
10,-3,0
11,-2,0
12,-2,0
13,-3,0
14,-2,0
15,-2,0
16,-2,0
17,-2,0
18,-3,0
19,-3,0
20,-3,0
21,-2,0
22,-1,0
23,-1,0
24,-1,0
25,-2,0
26,-2,0
27,-2,0
28,-2,0
29,-1,0
31,-1,0
32,-1,0
34,-1,0
35,-2,0
36,-2,0
38,-1,0
39,-1,0
40,-2,0
41,-2,0
42,-3,0
43,-3,0
45,-3,0
46,-2,0
47,-2,0
48,-2,0
49,-2,0
50,-2,0
51,-2,0
52,-2,0
53,-2,0
54,-2,0
55,-1,0
56,-1,0
57,-2,0
58,-2,0
59,-2,0
60,-1,0
61,0,0
62,0,0
63,0,0
66,0,0
67,0,0
68,-1,0
69,-1,0
70,-1,0
71,-1,0
73,-1,0
74,-1,0
75,0,0
76,0,0
78,0,0
79,0,0
81,0,0
82,0,0
83,0,0
86,0,0
87,-1,0
88,-1,0
90,-1,0
91,-2,0
93,-3,0
94,-3,0
95,-3,0
96,-3,0
98,-3,0
99,-3,0
100,-3,0
103,-2,0
104,-2,0
105,-2,0
106,-2,0
107,-1,0
108,-1,0
110,-1,0
111,-1,0
112,-1,0
113,-1,0
114,-1,0
115,-1,0
116,-1,0
117,-1,0
118,-1,0
119,-2,0
120,-2,0
121,-2,0
122,-1,0
123,-3,0
125,-3,0
127,-3,0
128,-3,0
129,-3,0
130,-3,0
131,-3,0
132,-3,0
133,-3,0
134,-3,0
135,-1,0
137,-1,0
138,-1,0
139,-1,0
142,-1,0
144,-1,0
146,-1,0
147,-1,0
150,-1,0
151,-1,0
153,-1,0
154,-2,0
155,-1,0
156,-1,0
157,-1,0
158,-1,0
159,-1,0
160,-1,0
161,-1,0
164,-1,0
165,-1,0
166,-1,0
167,-1,0
168,-1,0
169,-1,0
170,-1,0
171,-1,0
172,-1,0
173,-1,0
174,-1,0
175,-1,0
178,-1,0
179,-1,0
180,-1,0
181,-1,0
182,-1,0
184,-1,0
185,-1,0
187,-1,0
188,-1,0
190,-1,0
192,-1,0
193,-1,0
194,-1,0
195,-1,0
196,-1,0
197,-1,0
198,-1,0
199,-1,0
200,-1,0
201,-1,0
202,-1,0
204,-1,0
206,-1,0
207,-1,0
208,-1,0
209,-1,0
210,-1,0
211,-1,0
212,-1,0
214,-1,0
215,-1,0
217,-1,0
218,-2,0
220,-2,0
221,-2,0
222,-2,0
223,-1,0
224,-1,0
225,-1,0
226,-1,0
227,-1,0
229,-1,0
231,-1,0
233,-1,0
235,-1,0
236,-1,0
237,-1,0
240,-1,0
241,-1,0
242,-1,0
243,-1,0
244,-1,0
245,-1,0
246,-1,0
247,-1,0
250,-1,0
252,-1,0
257,-1,0
259,-1,0
260,-1,0
261,-1,0
262,-2,0
263,-2,0
264,-1,0
265,-1,0
266,-1,0
267,-1,0
268,-1,0
269,-1,0
271,-1,0
272,-1,0
274,-1,0
275,-1,0
276,-1,0
277,-1,0
278,-1,0
280,-1,0
281,-1,0
282,-1,0
283,-1,0
284,-1,0
285,-1,0
289,-1,0
292,-1,0
293,-1,0
294,-1,0
295,-1,0
296,-1,0
297,-1,0
298,-1,0
299,-1,0
300,-1,0
301,-1,0
303,-1,0
304,-1,0
305,-1,0
306,-1,0
307,-1,0
308,-1,0
309,-1,0
310,-1,0
311,-1,0
312,-1,0
313,-1,0
316,-1,0
317,-1,0
318,-1,0
319,-1,0
320,-1,0
321,-1,0
322,-1,0
324,-1,0
325,-1,0
326,-1,0
327,-1,0
330,-1,0
331,-1,0
332,-1,0
333,-1,0
334,-1,0
335,-1,0
336,-1,0
337,-1,0
338,-1,0
339,-1,0
340,-1,0
341,-1,0
342,-2,0
343,-2,0
344,-2,0
345,-3,0
346,-3,0
347,-3,0
348,-3,0
349,-3,0
350,-3,0
351,-3,0
352,-3,0
353,-3,0
354,-3,0
355,-3,0
356,-3,0
357,-3,0
358,-3,0
359,-3,0
360,-3,0
362,-3,0
363,-2,0
365,-2,0
366,-2,0
367,-1,0
368,-1,0
370,-1,0
371,-1,0
372,-1,0
373,-1,0
374,-1,0
377,-1,0
378,-1,0
379,-1,0
381,-1,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
401,0,0
405,0,0
406,0,0
407,0,0
408,0,0
410,0,0
412,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,0
421,0,0
422,0,0
423,0,0
424,0,0
425,0,0
426,0,0
427,0,0
429,0,0
430,0,0
431,0,0
433,0,0
436,0,0
438,0,0
440,0,0
442,0,0
443,0,0
444,0,0
445,0,0
447,0,0
448,0,0
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
457,0,0
458,0,0
459,0,0
461,0,0
462,0,0
463,0,0
464,0,0
466,0,0
467,0,0
470,0,0
472,0,0
473,0,0
475,0,0
477,0,0
479,0,0
480,0,0
481,0,0
484,0,0
485,0,0
486,0,0
489,0,0
490,0,0
494,0,0
495,0,0
496,0,0
498,0,0
499,0,0
501,0,0
502,0,0
504,0,0
505,0,0
506,0,0
509,0,0
512,0,0
513,0,0
