Iteration,Fitness,Paths
0,-10,0
1,-9,0
2,-6,0
4,-5,0
6,-4,0
7,-4,0
8,-4,0
9,-3,0
11,-3,0
12,-4,0
14,-5,0
15,-4,0
16,-3,0
17,-3,0
18,-2,0
19,-1,0
20,-2,0
21,-2,0
22,-2,0
23,-3,0
24,-4,0
25,-4,0
26,-4,0
27,-4,0
28,-5,0
29,-5,0
30,-5,0
32,-4,0
34,-3,0
35,-2,0
37,-3,0
38,-3,0
39,-4,0
40,-3,0
41,-3,0
42,-3,0
43,-4,0
44,-4,0
45,-3,0
46,-4,0
47,-4,0
48,-4,0
49,-4,0
50,-4,0
52,-4,0
54,-2,0
55,-2,0
56,-3,0
57,-3,0
58,-2,0
60,-2,0
61,-2,0
63,-3,0
64,-4,0
66,-5,0
68,-5,0
70,-6,0
71,-5,0
72,-5,0
73,-5,0
74,-4,0
75,-4,0
77,-4,0
78,-4,0
79,-4,0
80,-3,0
81,-3,0
82,-3,0
83,-3,0
85,-4,0
87,-3,0
88,-3,0
91,-4,0
93,-4,0
94,-4,0
95,-3,0
96,-4,0
97,-4,0
98,-4,0
99,-4,0
100,-4,0
101,-4,0
103,-4,0
104,-4,0
105,-3,0
107,-3,0
108,-3,0
109,-3,0
110,-3,0
111,-3,0
113,-5,0
114,-5,0
115,-5,0
116,-6,0
117,-6,0
118,-4,0
119,-3,0
120,-3,0
121,-3,0
122,-4,0
124,-4,0
125,-4,0
126,-4,0
128,-3,0
129,-3,0
130,-4,0
132,-5,0
133,-5,0
134,-6,0
135,-5,0
136,-4,0
137,-3,0
140,-4,0
141,-4,0
142,-4,0
143,-5,0
144,-5,0
145,-4,0
146,-4,0
148,-5,0
149,-5,0
150,-4,0
151,-4,0
153,-4,0
154,-3,0
155,-1,0
157,-1,0
159,-1,0
161,-1,0
162,-1,0
165,-2,0
166,-2,0
167,-2,0
171,-1,0
172,-1,0
173,-2,0
175,-1,0
176,-1,0
177,-1,0
179,-1,0
181,-1,0
182,-1,0
184,-1,0
185,-1,0
186,-1,0
189,-1,0
190,-1,0
191,0,0
192,0,0
194,4.70053,4
196,6.48835,5
198,6.4143,5
199,8.14979,6
200,6.94636,5
201,7.00826,5
202,7.12211,5
205,7.00826,5
209,8.01332,6
210,8.22714,6
212,8.54275,6
216,8.61389,6
219,8.54275,6
220,8.09081,6
222,8.82424,6
224,9.58614,6
237,9.47523,6
252,9.49096,6
260,9.48834,6
261,8.9473,6
263,8.26008,6
266,8.3101,6
270,8.11969,6
272,8.05409,6
276,8.0955,6
279,8.19799,6
290,8.05269,6
291,7.5398,6
293,7.39423,6
296,8.41535,6
298,8.17675,6
301,7.53573,6
306,8.28675,6
316,8.11115,6
318,7.89922,6
319,8.21325,6
326,9.01325,6
332,9.76054,6
333,9.52018,6
340,9.18685,6
359,9.34662,6
360,9.77338,6
363,9.76282,6
369,9.80172,6
373,9.76647,6
375,9.78246,6
376,9.72757,6
388,9.78246,6
394,9.73812,6
403,9.23812,6
408,8.93812,6
410,8.97338,6
411,8.64005,6
414,8.97338,6
423,9.05909,6
442,8.97035,6
444,9.72898,6
446,9.81772,6
447,9.84136,6
452,9.81772,6
459,9.84136,6
474,9.80611,6
478,9.84136,6
479,9.81772,6
497,9.52977,6
499,9.14002,6
505,9.03275,6
521,8.92678,6
522,9.04631,6
523,9.03824,6
526,9.456,6
530,9.456,6
535,9.44236,6
549,9.57747,6
552,9.59596,6
563,9.59596,6
570,9.57747,6
573,9.55406,6
574,9.57747,6
600,9.57747,6
647,9.57747,6
676,9.59596,6
685,9.59596,6
689,9.48401,6
690,9.52503,6
692,9.61038,6
699,9.69148,6
710,9.79498,6
713,9.6877,6
722,9.79498,6
727,9.85968,6
732,9.85585,6
739,10.2613,6
754,10.2379,6
773,10.2613,6
778,10.2379,6
785,10.2379,6
804,10.1932,6
827,10.3056,6
846,10.4008,6
852,10.4008,6
910,10.3796,6
915,10.3758,6
940,10.3796,6
944,10.3758,6
