Iteration,Fitness,Paths
0,-34,0
1,-38,0
2,-38,0
4,-38,0
6,-38,0
7,-36,0
8,-36,0
10,-36,0
11,-34,0
12,-31,0
13,-32,0
14,-31,0
16,-30,0
17,-30,0
18,-31,0
19,-31,0
21,-31,0
23,-31,0
24,-30,0
25,-30,0
26,-31,0
27,-31,0
28,-32,0
29,-31,0
31,-32,0
32,-32,0
33,-32,0
34,-32,0
35,-31,0
36,-31,0
37,-29,0
38,-31,0
39,-29,0
41,-29,0
42,-31,0
43,-29,0
44,-26,0
45,-26,0
46,-27,0
47,-26,0
48,-24,0
50,-25,0
51,-25,0
52,-25,0
53,-25,0
55,-25,0
56,-25,0
57,-24,0
62,-24,0
63,-24,0
64,-24,0
65,-24,0
67,-25,0
68,-25,0
73,-26,0
75,-26,0
77,-27,0
78,-28,0
81,-25,0
82,-25,0
84,-24,0
85,-24,0
86,-24,0
88,-24,0
90,-24,0
91,-24,0
93,-25,0
95,-25,0
96,-25,0
99,-25,0
100,-25,0
103,-24,0
106,-23,0
107,-21,0
108,-23,0
109,-23,0
111,-24,0
112,-24,0
114,-24,0
115,-25,0
116,-26,0
117,-27,0
118,-26,0
119,-25,0
120,-24,0
121,-25,0
122,-27,0
125,-27,0
126,-29,0
127,-29,0
128,-30,0
129,-30,0
131,-30,0
132,-31,0
134,-30,0
135,-28,0
136,-29,0
137,-30,0
138,-30,0
139,-30,0
140,-29,0
141,-29,0
142,-28,0
143,-25,0
144,-25,0
145,-24,0
146,-24,0
148,-26,0
150,-27,0
151,-26,0
152,-26,0
153,-22,0
157,-21,0
160,-20,0
161,-20,0
163,-20,0
165,-20,0
166,-18,0
167,-19,0
168,-20,0
169,-18,0
170,-20,0
171,-20,0
172,-20,0
173,-18,0
174,-16,0
175,-17,0
176,-18,0
177,-19,0
178,-18,0
179,-20,0
181,-20,0
182,-21,0
183,-22,0
184,-22,0
185,-22,0
187,-25,0
189,-24,0
190,-24,0
191,-24,0
194,-24,0
195,-24,0
196,-23,0
197,-23,0
199,-23,0
202,-21,0
204,-20,0
205,-19,0
206,-19,0
209,-19,0
210,-17,0
211,-16,0
215,-17,0
216,-17,0
219,-17,0
220,-16,0
221,-16,0
223,-16,0
224,-17,0
226,-17,0
228,-18,0
230,-18,0
233,-17,0
234,-17,0
235,-16,0
243,-16,0
244,-16,0
246,-16,0
247,-15,0
249,-16,0
254,-16,0
255,-16,0
256,-16,0
258,-16,0
259,-16,0
260,-16,0
262,-16,0
263,-16,0
264,-18,0
265,-18,0
268,-18,0
269,-18,0
270,-18,0
271,-18,0
279,-18,0
280,-18,0
286,-17,0
287,-17,0
289,-17,0
290,-17,0
293,-17,0
299,-17,0
300,-17,0
301,-17,0
303,-17,0
304,-17,0
306,-17,0
307,-15,0
309,-14,0
313,-12,0
317,-12,0
318,-11,0
319,-11,0
327,-11,0
329,-11,0
348,-12,0
352,-12,0
358,-11,0
364,-11,0
366,-11,0
371,-11,0
382,-12,0
384,-11,0
399,-11,0
402,-11,0
403,-11,0
404,-11,0
407,-11,0
419,-11,0
421,-11,0
425,-11,0
433,-11,0
438,-12,0
440,-12,0
442,-12,0
443,-12,0
444,-12,0
445,-12,0
448,-12,0
449,-12,0
455,-12,0
458,-12,0
463,-12,0
464,-12,0
465,-12,0
467,-12,0
469,-12,0
471,-12,0
472,-11,0
475,-11,0
477,-11,0
479,-11,0
482,-11,0
500,-11,0
501,-11,0
506,-11,0
518,-11,0
522,-11,0
525,-11,0
531,-11,0
533,-11,0
540,-11,0
556,-11,0
562,-11,0
563,-11,0
565,-11,0
568,-11,0
571,-11,0
575,-11,0
577,-11,0
579,-11,0
582,-11,0
583,-11,0
589,-11,0
590,-11,0
593,-10,0
601,-9,0
605,-9,0
606,-9,0
618,-9,0
628,-9,0
632,-9,0
636,-9,0
639,-9,0
644,-9,0
648,-9,0
650,-9,0
652,-9,0
656,-9,0
664,-9,0
665,-9,0
670,-9,0
672,-9,0
674,-8,0
681,-8,0
683,-8,0
692,-8,0
699,-8,0
700,-8,0
704,-8,0
705,-8,0
706,-8,0
708,-8,0
711,-8,0
726,-7,0
730,-7,0
734,-7,0
761,-7,0
766,-7,0
792,-5,0
807,-5,0
808,-5,0
809,-5,0
812,-5,0
813,-5,0
821,-5,0
826,-5,0
844,-5,0
848,-5,0
849,-5,0
856,-5,0
864,-5,0
879,-5,0
881,-5,0
884,-5,0
902,-5,0
906,-5,0
916,-5,0
917,-5,0
941,-5,0
956,-5,0
960,-5,0
971,-5,0
973,-5,0
977,-5,0
980,-5,0
997,-5,0
998,-5,0
