Iteration,Fitness,Paths
0,-14,0
1,-13,0
2,-12,0
3,-13,0
4,-14,0
5,-13,0
6,-10,0
7,-10,0
8,-9,0
9,-8,0
10,-9,0
12,-10,0
13,-8,0
14,-8,0
16,-8,0
17,-8,0
19,-9,0
20,-9,0
21,-8,0
22,-7,0
23,-7,0
25,-7,0
26,-7,0
28,-8,0
29,-8,0
30,-8,0
32,-8,0
33,-8,0
34,-8,0
35,-9,0
36,-8,0
37,-9,0
38,-9,0
39,-8,0
40,-8,0
41,-8,0
42,-8,0
43,-8,0
44,-9,0
46,-10,0
47,-10,0
48,-11,0
49,-10,0
53,-10,0
55,-10,0
56,-9,0
57,-9,0
58,-8,0
59,-9,0
60,-8,0
63,-8,0
64,-8,0
65,-8,0
68,-9,0
70,-9,0
72,-9,0
73,-9,0
74,-9,0
75,-9,0
76,-8,0
77,-9,0
78,-9,0
79,-9,0
80,-9,0
81,-9,0
82,-9,0
85,-8,0
86,-7,0
88,-7,0
90,-7,0
91,-7,0
92,-7,0
93,-7,0
94,-8,0
95,-6,0
96,-3,0
98,-2,0
99,-2,0
100,-2,0
101,-2,0
102,-2,0
103,-2,0
104,-2,0
105,-1,0
106,-2,0
107,-2,0
108,-3,0
109,-2,0
110,-2,0
111,-1,0
112,-1,0
113,-1,0
116,-1,0
117,-1,0
118,-2,0
119,-2,0
121,-2,0
123,-2,0
124,-1,0
125,-2,0
131,-2,0
132,-2,0
133,-1,0
134,-2,0
135,-2,0
136,-2,0
137,-1,0
138,-1,0
139,-1,0
141,-1,0
142,-1,0
143,-2,0
144,-2,0
145,-2,0
147,-2,0
149,-2,0
150,-2,0
151,-2,0
152,-2,0
154,-2,0
157,-1,0
158,-1,0
159,-1,0
161,-1,0
162,-1,0
163,-1,0
164,-1,0
166,-1,0
167,-1,0
171,-1,0
172,-1,0
174,-1,0
175,-1,0
176,-1,0
177,-1,0
180,0,0
181,0,0
184,6.44871,5
185,6.43722,5
187,8.18042,6
188,8.22191,6
190,7.56579,6
204,7.51174,6
206,7.56579,6
207,8.22191,6
212,8.35326,6
213,8.63675,6
218,9.33229,6
220,9.3519,6
224,9.41643,6
225,9.43475,6
227,9.34246,6
228,9.34251,6
233,8.80895,6
234,8.79915,6
241,8.96582,6
242,8.86761,6
243,8.71358,6
245,8.87716,6
248,8.52465,6
252,8.62269,6
254,9.26583,6
256,9.24202,6
257,9.50233,6
264,9.20796,6
266,9.23971,6
273,8.9479,6
276,8.52031,6
277,8.69206,6
278,9.2262,6
280,8.40051,6
281,8.39212,6
282,7.98735,6
283,8.39212,6
284,9.23582,6
287,9.41777,6
288,9.40425,6
292,9.48027,6
294,8.25429,6
297,8.58148,6
299,8.71296,6
301,8.6423,6
304,8.85905,6
307,8.72725,6
310,8.69583,6
317,8.41614,6
320,9.2036,6
326,9.27746,6
328,9.33301,6
334,9.23214,6
335,9.23214,6
337,9.11676,6
341,9.48441,6
367,9.19335,6
372,9.19731,6
373,9.26397,6
388,9.19731,6
410,9.26397,6
431,9.98544,6
439,9.9302,6
445,10.2188,6
447,9.32841,6
450,9.48694,6
452,9.93619,6
453,10.341,6
457,10.2695,6
458,10.3489,6
465,10.0156,6
472,9.8668,6
489,9.98571,6
491,10.0759,6
498,10.0759,6
504,10.0759,6
581,10.0759,6
610,9.7284,6
618,9.74454,6
620,9.79907,6
623,9.79907,6
632,9.81404,6
633,9.89577,6
658,9.89577,6
686,9.81404,6
741,9.89577,6
796,9.79487,6
804,9.79487,6
808,9.7926,6
824,9.79487,6
841,10.2858,6
864,11.0051,6
903,11.0051,6
928,11.0051,6
957,11.0051,6
961,11.0051,6
965,11.0222,6
998,11.0222,6
