Iteration,Fitness,Paths
0,-10,0
1,-9,0
2,-8,0
3,-7,0
4,-7,0
5,-6,0
7,-6,0
8,-6,0
9,-6,0
10,-7,0
13,-7,0
14,-7,0
15,-7,0
16,-7,0
17,-7,0
18,-7,0
19,-6,0
20,-6,0
21,-6,0
22,-6,0
23,-6,0
24,-6,0
25,-6,0
26,-5,0
27,-5,0
28,-6,0
30,-7,0
31,-9,0
32,-9,0
33,-9,0
34,-7,0
35,-9,0
36,-8,0
37,-8,0
38,-7,0
40,-6,0
41,-8,0
42,-8,0
43,-8,0
44,-6,0
45,-6,0
46,-7,0
47,-7,0
48,-7,0
49,-7,0
51,-7,0
52,-8,0
53,-8,0
54,-7,0
55,-7,0
56,-7,0
57,-8,0
58,-7,0
59,-7,0
60,-7,0
62,-7,0
64,-7,0
65,-7,0
66,-7,0
67,-5,0
68,-6,0
69,-4,0
70,-4,0
71,-4,0
73,-5,0
74,-5,0
75,-5,0
76,-4,0
77,-4,0
78,-4,0
79,-4,0
80,-4,0
81,-5,0
82,-5,0
83,-5,0
84,-3,0
86,-3,0
88,-3,0
90,-3,0
91,-3,0
93,-3,0
95,-3,0
96,-2,0
97,-4,0
98,-3,0
99,-2,0
100,-3,0
101,-3,0
102,-3,0
104,-3,0
105,-4,0
106,-4,0
107,-4,0
108,-4,0
109,-4,0
110,-4,0
111,-4,0
112,-4,0
114,-4,0
115,-4,0
116,-3,0
118,-2,0
120,-2,0
121,-2,0
123,-2,0
124,-2,0
126,-2,0
127,-2,0
128,-2,0
129,-2,0
130,-2,0
131,-2,0
132,-3,0
134,-3,0
135,-3,0
136,-3,0
137,-3,0
138,-3,0
139,-2,0
140,-2,0
143,-2,0
145,-3,0
146,-4,0
147,-3,0
148,-3,0
149,-1,0
150,-2,0
151,-3,0
152,-3,0
153,-3,0
154,-3,0
155,-3,0
156,-3,0
157,-2,0
159,-2,0
160,-2,0
161,-1,0
163,8.04326,6
167,7.46365,6
173,8.28256,6
176,9.24249,6
187,8.94392,6
196,8.74329,6
198,8.56897,6
210,8.6717,6
213,8.99854,6
218,8.96402,6
222,9.21435,6
230,9.41823,6
231,9.41823,6
235,9.41823,6
236,9.04768,6
238,9.04747,6
243,9.29702,6
246,9.46368,6
248,9.38749,6
252,9.39943,6
261,9.46538,6
268,9.50415,6
286,9.49215,6
291,9.49517,6
300,9.49517,6
306,9.22851,6
310,9.14052,6
311,9.14372,6
320,8.84381,6
323,8.82925,6
332,8.84381,6
333,9.30691,6
335,9.30691,6
336,9.24028,6
346,9.26144,6
356,9.10801,6
358,9.36561,6
359,9.38305,6
362,9.13352,6
366,9.10983,6
368,9.17352,6
369,9.44988,6
372,9.26567,6
375,9.35635,6
386,9.35635,6
394,9.35635,6
406,9.12387,6
413,9.43655,6
415,9.25713,6
420,9.25713,6
425,8.98068,6
430,8.99836,6
432,9.19683,6
438,8.93843,6
439,9.22476,6
440,9.22476,6
451,9.21343,6
452,9.27083,6
457,9.27083,6
458,9.52558,6
472,9.52558,6
474,9.52558,6
489,9.52558,6
490,9.55456,6
492,9.8879,6
494,9.8879,6
497,10.0149,6
521,10.0149,6
523,9.951,6
550,9.96208,6
562,9.76505,6
568,9.96208,6
574,10.1366,6
588,10.1366,6
669,10.1366,6
733,10.0074,6
769,10.1366,6
858,10.1366,6
902,10.1366,6
926,10.1366,6
