Iteration,Fitness,Paths
0,-23,0
1,-25,0
2,-25,0
3,-25,0
4,-26,0
5,-27,0
6,-27,0
8,-27,0
9,-26,0
10,-26,0
11,-28,0
12,-29,0
13,-28,0
14,-28,0
15,-28,0
16,-29,0
17,-29,0
18,-29,0
19,-27,0
22,-28,0
23,-28,0
24,-28,0
25,-28,0
26,-28,0
27,-28,0
28,-28,0
30,-28,0
31,-28,0
33,-29,0
34,-29,0
35,-30,0
36,-30,0
37,-30,0
40,-32,0
41,-32,0
42,-31,0
43,-31,0
44,-30,0
45,-28,0
47,-29,0
48,-30,0
49,-30,0
51,-30,0
52,-28,0
53,-27,0
54,-27,0
55,-27,0
57,-27,0
58,-27,0
59,-26,0
60,-27,0
61,-30,0
63,-30,0
64,-28,0
66,-26,0
67,-26,0
69,-26,0
71,-26,0
72,-26,0
73,-25,0
74,-25,0
76,-25,0
78,-25,0
79,-25,0
80,-23,0
81,-24,0
82,-23,0
83,-23,0
84,-23,0
85,-23,0
87,-25,0
89,-25,0
90,-28,0
91,-28,0
92,-28,0
93,-28,0
94,-27,0
96,-27,0
97,-27,0
98,-27,0
103,-26,0
105,-24,0
107,-23,0
109,-24,0
110,-25,0
111,-24,0
112,-24,0
113,-24,0
114,-23,0
115,-22,0
116,-22,0
117,-23,0
118,-23,0
119,-24,0
121,-25,0
123,-26,0
126,-26,0
127,-26,0
128,-26,0
129,-26,0
130,-26,0
132,-25,0
133,-25,0
134,-25,0
135,-26,0
137,-26,0
139,-25,0
140,-25,0
141,-25,0
142,-24,0
144,-24,0
145,-24,0
147,-23,0
149,-22,0
150,-22,0
151,-24,0
152,-25,0
153,-26,0
155,-26,0
158,-26,0
159,-26,0
160,-25,0
161,-24,0
162,-24,0
164,-24,0
165,-24,0
166,-24,0
172,-23,0
173,-23,0
174,-22,0
176,-21,0
179,-20,0
180,-20,0
181,-20,0
183,-21,0
185,-22,0
186,-21,0
187,-22,0
188,-22,0
190,-20,0
191,-20,0
192,-20,0
193,-20,0
194,-20,0
195,-20,0
196,-21,0
198,-21,0
200,-21,0
201,-21,0
204,-21,0
205,-21,0
206,-21,0
208,-19,0
210,-18,0
213,-19,0
217,-20,0
218,-20,0
219,-20,0
221,-21,0
222,-21,0
226,-22,0
227,-22,0
229,-20,0
230,-19,0
234,-19,0
236,-18,0
237,-19,0
238,-18,0
239,-18,0
241,-19,0
242,-19,0
248,-20,0
250,-20,0
253,-19,0
254,-19,0
259,-19,0
260,-19,0
261,-18,0
262,-19,0
267,-19,0
268,-18,0
272,-18,0
273,-18,0
274,-18,0
276,-18,0
277,-18,0
282,-18,0
283,-18,0
290,-18,0
292,-18,0
293,-18,0
298,-18,0
299,-16,0
300,-17,0
301,-16,0
303,-16,0
305,-15,0
316,-15,0
317,-15,0
319,-14,0
320,-14,0
321,-14,0
331,-14,0
332,-14,0
339,-15,0
342,-15,0
343,-16,0
344,-14,0
347,-14,0
348,-14,0
351,-14,0
360,-15,0
361,-15,0
362,-15,0
366,-15,0
369,-15,0
371,-15,0
372,-14,0
373,-14,0
374,-14,0
375,-14,0
377,-14,0
379,-14,0
380,-14,0
381,-14,0
382,-14,0
383,-14,0
385,-14,0
389,-14,0
390,-14,0
393,-14,0
399,-14,0
402,-14,0
407,-14,0
413,-14,0
417,-14,0
425,-14,0
427,-14,0
429,-13,0
430,-14,0
432,-14,0
437,-13,0
439,-13,0
444,-14,0
445,-14,0
448,-14,0
451,-13,0
452,-11,0
460,-11,0
476,-11,0
486,-11,0
487,-11,0
491,-11,0
498,-11,0
505,-11,0
511,-11,0
522,-11,0
523,-10,0
524,-10,0
540,-10,0
545,-10,0
548,-10,0
554,-10,0
558,-8,0
570,-8,0
578,-8,0
589,-8,0
593,-8,0
600,-7,0
608,-7,0
610,-7,0
624,-6,0
632,-5,0
638,-5,0
639,-5,0
662,-5,0
675,-5,0
696,-5,0
708,-5,0
720,-5,0
741,-5,0
746,-5,0
770,-5,0
784,-5,0
785,-5,0
791,-5,0
812,-5,0
824,-5,0
829,-5,0
865,-5,0
899,-5,0
914,-5,0
922,-5,0
939,-5,0
943,-5,0
955,-5,0
984,-5,0
