Iteration,Fitness,Paths
0,-40,0
1,-38,0
2,-39,0
3,-39,0
4,-38,0
5,-33,0
6,-33,0
7,-33,0
8,-33,0
9,-33,0
10,-33,0
11,-32,0
13,-32,0
15,-31,0
16,-31,0
17,-30,0
18,-26,0
19,-26,0
20,-26,0
24,-27,0
26,-27,0
27,-27,0
29,-27,0
31,-28,0
32,-26,0
35,-26,0
38,-27,0
39,-27,0
40,-27,0
41,-26,0
43,-29,0
44,-29,0
45,-29,0
46,-28,0
48,-29,0
49,-28,0
50,-27,0
51,-26,0
52,-24,0
53,-24,0
54,-24,0
55,-23,0
56,-25,0
58,-24,0
59,-25,0
61,-23,0
63,-22,0
64,-23,0
66,-22,0
67,-21,0
68,-20,0
69,-20,0
71,-20,0
73,-21,0
84,-22,0
87,-23,0
89,-23,0
90,-25,0
91,-24,0
93,-22,0
94,-24,0
95,-24,0
96,-24,0
99,-24,0
101,-23,0
103,-24,0
104,-23,0
106,-24,0
108,-26,0
112,-26,0
113,-26,0
114,-26,0
115,-27,0
116,-27,0
117,-25,0
118,-24,0
121,-25,0
122,-26,0
123,-26,0
125,-26,0
129,-27,0
130,-27,0
131,-26,0
132,-26,0
133,-26,0
135,-25,0
139,-25,0
140,-24,0
141,-24,0
143,-24,0
144,-25,0
146,-25,0
147,-25,0
148,-26,0
150,-22,0
153,-21,0
154,-20,0
155,-20,0
156,-20,0
157,-20,0
159,-20,0
160,-20,0
161,-21,0
162,-20,0
164,-21,0
165,-21,0
166,-23,0
171,-22,0
173,-22,0
174,-21,0
176,-22,0
177,-21,0
178,-22,0
181,-22,0
183,-22,0
184,-22,0
185,-21,0
186,-21,0
188,-21,0
189,-21,0
190,-20,0
191,-20,0
192,-20,0
193,-20,0
195,-20,0
196,-20,0
198,-20,0
203,-20,0
204,-20,0
205,-19,0
206,-19,0
208,-19,0
209,-20,0
210,-19,0
212,-18,0
213,-19,0
214,-19,0
216,-18,0
217,-17,0
221,-18,0
222,-17,0
223,-17,0
224,-17,0
227,-16,0
228,-16,0
230,-16,0
232,-16,0
233,-16,0
236,-16,0
240,-16,0
241,-16,0
243,-16,0
244,-15,0
246,-15,0
247,-15,0
249,-15,0
250,-15,0
251,-15,0
252,-15,0
255,-14,0
257,-14,0
258,-14,0
259,-15,0
260,-16,0
261,-16,0
262,-16,0
263,-16,0
264,-16,0
265,-16,0
266,-16,0
268,-16,0
271,-15,0
272,-14,0
273,-14,0
274,-14,0
275,-13,0
279,-13,0
280,-13,0
281,-13,0
283,-14,0
284,-15,0
285,-15,0
286,-15,0
289,-14,0
290,-14,0
291,-14,0
292,-13,0
294,-14,0
295,-14,0
297,-14,0
298,-13,0
299,-12,0
301,-12,0
314,-12,0
316,-13,0
324,-11,0
326,-11,0
327,-11,0
328,-11,0
329,-11,0
331,-11,0
332,-11,0
333,-12,0
335,-11,0
337,-11,0
341,-11,0
344,-11,0
348,-11,0
349,-11,0
350,-11,0
354,-9,0
355,-9,0
358,-9,0
359,-9,0
365,-9,0
366,-9,0
367,-9,0
368,-9,0
371,-9,0
372,-9,0
374,-9,0
377,-9,0
378,-9,0
386,-9,0
388,-8,0
394,-9,0
400,-8,0
405,-8,0
412,-8,0
415,-8,0
420,-8,0
422,-8,0
427,-8,0
428,-8,0
430,-8,0
432,-8,0
434,-8,0
437,-8,0
442,-8,0
444,-8,0
447,-8,0
450,-8,0
465,-8,0
466,-8,0
467,-8,0
474,-8,0
486,-8,0
491,-8,0
492,-8,0
495,-8,0
502,-8,0
503,-8,0
506,-8,0
508,-8,0
514,-8,0
525,-8,0
526,-8,0
528,-8,0
532,-8,0
533,-8,0
540,-8,0
541,-7,0
546,-6,0
547,-6,0
552,-6,0
553,-6,0
560,-6,0
562,-6,0
566,-6,0
567,-6,0
571,-6,0
572,-5,0
574,-5,0
586,-5,0
591,-5,0
601,-5,0
624,-5,0
625,-5,0
638,-5,0
639,-5,0
641,-5,0
650,-5,0
651,-5,0
655,-5,0
657,-5,0
658,-5,0
659,-5,0
666,-5,0
672,-5,0
675,-5,0
678,-5,0
679,-5,0
680,-5,0
682,-4,0
684,-4,0
688,-4,0
693,-4,0
694,-4,0
701,-4,0
713,-4,0
720,-4,0
725,-4,0
733,-4,0
743,-4,0
744,-4,0
749,-4,0
751,-4,0
752,-4,0
757,-4,0
763,-4,0
765,-4,0
769,-4,0
772,-4,0
779,-4,0
783,-4,0
787,-4,0
788,-4,0
790,-4,0
797,-3,0
801,-3,0
811,-3,0
820,-3,0
823,-3,0
826,-3,0
835,-3,0
848,-3,0
866,-3,0
872,-2,0
879,-2,0
914,-2,0
917,-2,0
944,-2,0
949,-2,0
961,-2,0
977,-2,0
