Iteration,Fitness,Paths
0,-26,0
1,-24,0
2,-25,0
3,-25,0
4,-24,0
5,-24,0
7,-23,0
8,-22,0
9,-23,0
10,-24,0
12,-23,0
13,-23,0
14,-23,0
15,-23,0
17,-22,0
18,-21,0
19,-21,0
21,-22,0
22,-23,0
24,-23,0
25,-25,0
26,-25,0
27,-25,0
28,-25,0
29,-26,0
31,-27,0
32,-28,0
33,-28,0
34,-28,0
35,-27,0
36,-27,0
37,-27,0
38,-30,0
39,-29,0
40,-30,0
41,-29,0
43,-28,0
44,-28,0
45,-27,0
46,-25,0
47,-24,0
48,-23,0
49,-24,0
50,-26,0
51,-26,0
53,-26,0
55,-26,0
56,-26,0
57,-25,0
58,-26,0
59,-26,0
60,-25,0
61,-26,0
62,-26,0
64,-26,0
65,-26,0
66,-26,0
67,-26,0
68,-26,0
69,-26,0
70,-26,0
71,-26,0
72,-26,0
73,-25,0
74,-24,0
75,-24,0
76,-25,0
77,-25,0
78,-25,0
79,-26,0
83,-26,0
85,-24,0
86,-22,0
87,-21,0
88,-20,0
89,-21,0
90,-20,0
92,-20,0
98,-19,0
100,-19,0
102,-18,0
104,-19,0
105,-20,0
108,-20,0
111,-19,0
112,-19,0
114,-19,0
115,-19,0
116,-20,0
117,-20,0
118,-19,0
119,-18,0
120,-19,0
122,-19,0
125,-19,0
126,-19,0
127,-19,0
129,-19,0
130,-19,0
133,-20,0
134,-19,0
135,-20,0
136,-20,0
137,-19,0
138,-19,0
139,-19,0
140,-20,0
141,-21,0
142,-20,0
147,-20,0
148,-21,0
149,-21,0
150,-22,0
151,-23,0
154,-23,0
155,-23,0
157,-23,0
158,-24,0
159,-23,0
160,-23,0
161,-23,0
162,-22,0
163,-23,0
164,-23,0
165,-23,0
167,-21,0
168,-21,0
169,-21,0
172,-21,0
173,-20,0
179,-19,0
180,-20,0
184,-20,0
189,-19,0
192,-19,0
195,-19,0
197,-19,0
201,-19,0
203,-19,0
205,-18,0
211,-16,0
212,-17,0
213,-17,0
214,-18,0
215,-19,0
216,-19,0
217,-19,0
218,-19,0
219,-18,0
221,-18,0
222,-18,0
223,-18,0
224,-18,0
225,-18,0
227,-17,0
228,-17,0
229,-16,0
232,-16,0
234,-15,0
235,-15,0
237,-15,0
238,-15,0
239,-14,0
240,-13,0
241,-13,0
242,-13,0
246,-13,0
250,-13,0
256,-13,0
259,-13,0
263,-12,0
264,-12,0
266,-12,0
267,-10,0
270,-9,0
274,-9,0
276,-11,0
277,-12,0
279,-12,0
280,-12,0
284,-12,0
286,-13,0
287,-12,0
290,-12,0
291,-11,0
292,-11,0
293,-11,0
295,-11,0
296,-11,0
297,-9,0
300,-9,0
301,-9,0
302,-9,0
305,-9,0
308,-9,0
310,-8,0
312,-8,0
313,-7,0
317,-7,0
318,-6,0
320,-6,0
321,-5,0
325,-5,0
331,-5,0
333,-5,0
336,-5,0
339,-5,0
354,-5,0
357,-6,0
358,-6,0
359,-6,0
366,-6,0
368,-5,0
372,-5,0
374,-5,0
376,-5,0
388,-5,0
389,-5,0
390,-5,0
397,-5,0
398,-5,0
402,-5,0
406,-5,0
407,-5,0
408,-5,0
412,-5,0
413,-5,0
416,-3,0
425,-3,0
445,-3,0
452,-3,0
464,-3,0
465,-3,0
468,-3,0
498,-3,0
512,-3,0
522,-3,0
524,-3,0
537,-3,0
550,-3,0
562,-3,0
568,-3,0
570,-3,0
578,-3,0
591,-3,0
595,-3,0
612,-3,0
620,-3,0
625,-3,0
628,-3,0
635,-3,0
639,-3,0
652,-3,0
662,-3,0
663,-3,0
678,-3,0
683,-3,0
689,-3,0
691,-3,0
693,-3,0
698,-3,0
739,-3,0
747,-3,0
749,-3,0
751,-3,0
759,-3,0
770,-3,0
781,-3,0
788,-3,0
791,-3,0
809,-3,0
823,-3,0
829,-3,0
833,-3,0
860,-3,0
871,-3,0
879,-3,0
881,-3,0
896,-3,0
904,-3,0
907,-3,0
910,-3,0
926,-3,0
931,-3,0
946,-3,0
950,-3,0
952,-3,0
955,-3,0
971,-3,0
980,-3,0
984,-3,0
985,-3,0
989,-3,0
