Iteration,Fitness,Paths
0,-7,0
1,-7,0
2,-6,0
3,-7,0
4,-7,0
5,-7,0
6,-6,0
7,-6,0
8,-6,0
9,-5,0
11,-5,0
12,-7,0
13,-7,0
15,-7,0
16,-7,0
17,-7,0
19,-8,0
20,-7,0
21,-7,0
24,-6,0
25,-6,0
27,-6,0
28,-6,0
29,-4,0
31,-4,0
33,-4,0
34,-5,0
35,-7,0
36,-7,0
37,-8,0
38,-8,0
39,-8,0
40,-8,0
42,-8,0
43,-8,0
44,-7,0
45,-7,0
46,-7,0
48,-6,0
49,-5,0
51,-5,0
53,-4,0
54,-4,0
55,-3,0
56,-3,0
57,-3,0
58,-3,0
59,-3,0
61,-3,0
62,-3,0
63,-3,0
64,-4,0
65,-5,0
66,-7,0
67,-7,0
68,-7,0
70,-7,0
71,-7,0
73,-7,0
74,-7,0
76,-7,0
77,-7,0
79,-7,0
80,-7,0
81,-7,0
82,-7,0
83,-10,0
84,-9,0
85,-9,0
86,-9,0
87,-9,0
88,-9,0
89,-9,0
91,-9,0
92,-9,0
93,-6,0
94,-6,0
95,-7,0
96,-5,0
98,-7,0
99,-7,0
100,-6,0
101,-7,0
102,-7,0
103,-6,0
104,-6,0
105,-6,0
106,-5,0
107,-5,0
109,-4,0
110,-5,0
112,-5,0
113,-5,0
114,-5,0
115,-5,0
116,-6,0
117,-6,0
118,-6,0
119,-6,0
120,-5,0
122,-5,0
123,-5,0
125,-5,0
126,-6,0
127,-6,0
128,-6,0
129,-6,0
131,-6,0
132,-7,0
133,-7,0
134,-7,0
136,-6,0
137,-6,0
138,-5,0
139,-5,0
140,-4,0
141,-4,0
142,-4,0
143,-4,0
144,-4,0
146,-4,0
147,-4,0
148,-5,0
149,-5,0
150,-5,0
151,-3,0
152,-3,0
153,-3,0
156,-3,0
157,-3,0
158,-3,0
159,-3,0
160,-3,0
161,-3,0
163,-3,0
166,-2,0
167,-2,0
168,-1,0
169,-1,0
170,-1,0
171,-3,0
174,-3,0
175,-3,0
176,-3,0
177,-3,0
179,-3,0
180,-3,0
181,-3,0
182,-3,0
183,-3,0
184,-4,0
186,-4,0
187,-4,0
189,-4,0
190,-4,0
192,-3,0
193,-4,0
194,-4,0
196,-5,0
197,-5,0
198,-5,0
199,-4,0
200,-4,0
201,-4,0
202,-3,0
203,-4,0
204,-3,0
205,-3,0
207,-3,0
208,-3,0
209,-3,0
211,-3,0
212,-3,0
213,-3,0
214,-3,0
216,-3,0
218,-3,0
219,-3,0
220,-3,0
222,-3,0
224,-3,0
225,-3,0
226,-2,0
227,-2,0
228,-2,0
230,-2,0
233,-2,0
235,-1,0
237,-1,0
240,-1,0
242,-1,0
243,-2,0
244,-2,0
245,-2,0
246,-3,0
247,-3,0
249,-2,0
250,-2,0
252,-2,0
253,-2,0
254,-2,0
255,-2,0
256,-2,0
257,-2,0
258,-2,0
260,-2,0
262,-1,0
263,-1,0
265,-1,0
267,0,0
269,0,0
271,0,0
272,0,0
273,0,0
274,-1,0
275,-2,0
276,-2,0
277,-2,0
278,-2,0
280,-2,0
284,-2,0
286,-3,0
287,-3,0
290,-3,0
291,-3,0
292,-3,0
293,-3,0
295,-3,0
296,-3,0
297,-3,0
298,-3,0
300,-3,0
302,-3,0
303,-3,0
308,-3,0
309,-3,0
310,-3,0
311,-3,0
315,0,0
316,-1,0
319,-1,0
322,-1,0
323,-1,0
324,-1,0
325,-1,0
326,-1,0
327,-1,0
328,-1,0
333,-1,0
335,-1,0
337,-1,0
338,-2,0
339,-2,0
340,-2,0
342,-2,0
344,-2,0
345,-1,0
346,-1,0
348,-1,0
349,-1,0
350,-1,0
351,-1,0
352,-1,0
353,-1,0
354,-1,0
355,-1,0
