Iteration,Fitness,Paths
0,-2,0
1,-1,0
2,6.55389,5
3,-1,0
4,-2,0
5,-2,0
6,-2,0
7,-2,0
8,-2,0
9,-2,0
10,-2,0
11,-1,0
12,-2,0
13,-2,0
14,-2,0
15,-2,0
16,-2,0
17,-2,0
18,-2,0
19,-1,0
20,-1,0
21,-1,0
22,6.41951,5
23,6.42575,5
24,6.47474,5
25,6.40126,5
26,6.37741,5
27,6.46837,5
28,6.33726,5
29,6.37602,5
30,6.1292,5
32,5.9146,5
33,6.5425,5
34,5.9146,5
35,6.0793,5
36,6.13245,5
37,6.11724,5
38,6.13245,5
39,6.07846,5
40,6.30439,5
41,6.48976,5
43,6.45984,5
44,6.23588,5
46,6.30034,5
47,6.54006,5
48,6.37406,5
49,6.47813,5
50,6.56249,5
51,6.42489,5
52,6.47526,5
53,6.41795,5
54,6.43059,5
55,6.25214,5
56,6.06469,5
57,5.9894,5
58,5.97496,5
60,6.24674,5
61,6.2291,5
62,6.27418,5
63,6.37433,5
64,6.35368,5
65,6.06022,5
66,6.24486,5
67,6.10304,5
68,6.25898,5
69,6.08003,5
70,6.12534,5
71,6.34032,5
72,6.40986,5
73,6.59262,5
74,6.54678,5
75,6.27438,5
76,6.17336,5
77,6.15535,5
79,6.25926,5
80,6.06779,5
81,6.02342,5
82,6.19021,5
85,6.18133,5
87,6.32376,5
88,6.39294,5
89,6.3976,5
90,6.25186,5
93,6.0047,5
95,6.03373,5
98,6.10818,5
99,5.85539,5
101,5.9528,5
102,6.09354,5
103,6.01734,5
104,6.30637,5
105,6.2575,5
106,6.48226,5
107,6.56083,5
108,6.04417,5
109,6.05905,5
111,7.65905,5
112,6.89494,5
113,7.22088,5
115,6.48175,5
116,6.34021,5
119,6.4404,5
120,6.39946,5
121,7.22088,5
122,7.22088,5
124,7.16379,5
125,7.16379,5
127,6.90908,5
128,6.97827,5
129,7.01681,5
131,7.10981,5
133,7.10981,5
134,6.98631,5
135,7.1317,5
136,6.95544,5
137,6.93663,5
139,6.32689,5
141,6.24432,5
142,6.32987,5
143,6.39288,5
145,6.41476,5
149,6.51893,5
150,6.44405,5
151,6.32555,5
153,6.09952,5
155,6.09192,5
156,6.93798,5
157,6.88318,5
159,6.90531,5
160,6.96573,5
161,6.82956,5
163,6.47963,5
164,6.56106,5
165,6.47766,5
167,6.64433,5
170,6.65536,5
173,6.79767,5
174,6.54276,5
176,6.68725,5
178,6.59488,5
180,6.59488,5
182,6.25277,5
183,6.05463,5
185,6.5929,5
186,6.95858,5
187,6.96999,5
191,6.91359,5
196,6.96444,5
197,6.94862,5
199,6.98306,5
202,6.98306,5
212,6.96122,5
213,6.98306,5
217,6.43467,5
219,6.83628,5
221,6.91599,5
224,6.76741,5
225,6.88836,5
227,6.22655,5
229,6.29616,5
230,6.38311,5
232,6.50378,5
233,6.45441,5
234,6.31185,5
235,6.29678,5
236,6.34391,5
237,6.35246,5
240,6.73678,5
242,6.74388,5
243,6.62139,5
244,6.24496,5
246,6.25091,5
247,6.42869,5
248,6.22407,5
250,6.20849,5
251,6.18213,5
252,6.19772,5
253,6.35441,5
255,6.3158,5
256,6.33766,5
257,6.24088,5
258,6.09174,5
259,6.12766,5
260,6.12056,5
261,6.05109,5
262,6.04757,5
264,6.5081,5
265,6.5081,5
267,6.49938,5
268,6.45099,5
269,6.1603,5
270,6.18551,5
271,6.10095,5
272,6.49012,5
275,6.44451,5
276,7.06355,5
278,6.74276,5
281,6.69562,5
282,6.8544,5
283,7.24662,5
284,7.17658,5
285,7.13606,5
286,6.55415,5
289,6.67396,5
292,7.13606,5
294,7.18476,5
295,7.15057,5
298,7.13163,5
300,7.20326,5
301,7.04969,5
303,7.12321,5
309,7.03194,5
310,7.04953,5
311,7.37998,5
314,7.16652,5
315,6.83319,5
316,6.8075,5
318,6.72936,5
319,6.73831,5
320,6.7167,5
321,6.7244,5
322,6.82582,5
324,7.15915,5
325,7.21806,5
328,7.20498,5
330,7.16577,5
332,7.04678,5
333,7.21148,5
336,7.13378,5
337,7.26533,5
340,7.10924,5
342,6.98166,5
343,7.08987,5
345,7.11052,5
346,7.21694,5
347,7.20092,5
348,7.1792,5
352,7.12661,5
355,7.15951,5
357,7.12093,5
358,7.02885,5
363,7.20663,5
367,6.95435,5
370,7.06273,5
371,6.95369,5
372,6.97619,5
376,6.74239,5
379,6.67233,5
380,6.78292,5
383,6.57518,5
384,6.70482,5
385,6.47117,5
386,6.43223,5
387,6.76372,5
388,6.73267,5
389,7.11481,5
391,7.34515,5
396,7.17848,5
397,7.08874,5
398,7.08612,5
399,6.99383,5
400,6.91144,5
403,6.93877,5
404,6.94843,5
405,6.94538,5
406,6.82885,5
408,6.65991,5
409,6.90991,5
410,6.6288,5
411,6.7719,5
412,6.76454,5
413,6.83597,5
415,6.93573,5
417,6.73468,5
419,6.75874,5
420,6.99818,5
421,7.19426,5
422,6.9806,5
423,6.9806,5
426,6.58094,5
427,6.59629,5
428,6.79318,5
429,6.68352,5
430,6.99304,5
431,6.82637,5
432,6.92684,5
433,6.77482,5
434,6.84624,5
437,6.76624,5
438,6.74217,5
439,6.84038,5
440,6.64733,5
441,6.53269,5
442,6.47627,5
443,6.73897,5
444,6.75856,5
445,6.47627,5
447,6.84064,5
450,6.83898,5
451,6.84064,5
453,6.81996,5
457,6.62546,5
458,6.64448,5
459,6.65792,5
461,6.68734,5
462,6.69323,5
464,7.16169,5
465,7.0179,5
467,6.88397,5
474,6.48954,5
475,6.58947,5
476,6.66725,5
480,7.16013,5
484,7.07133,5
487,7.08145,5
488,7.07737,5
489,7.09272,5
490,7.31719,5
491,7.23944,5
493,7.05474,5
496,6.97302,5
500,7.14102,5
503,7.15288,5
504,7.25109,5
508,7.16575,5
516,7.05853,5
518,6.97225,5
522,7.01702,5
523,6.90075,5
524,6.84412,5
525,7.10053,5
528,7.30053,5
533,7.2327,5
534,7.24557,5
536,7.31023,5
540,7.28594,5
543,7.23256,5
544,7.28594,5
546,7.32925,5
551,7.28594,5
552,7.30636,5
553,7.24557,5
554,7.32925,5
556,7.42712,5
561,7.42193,5
573,7.42359,5
574,7.53938,5
575,7.53772,5
588,7.51483,5
593,7.59085,5
594,7.59604,5
597,7.61893,5
601,7.59604,5
602,7.59085,5
608,7.61374,5
616,8.16929,5
618,8.15028,5
635,8.08561,5
646,8.08561,5
667,8.06147,5
669,8.08561,5
679,8.07274,5
685,8.15028,5
692,8.07274,5
725,8.07274,5
729,7.87274,5
730,8.07461,5
731,8.08269,5
759,8.08269,5
791,8.08269,5
803,8.16929,5
809,8.16929,5
820,8.16929,5
826,8.16929,5
828,8.16929,5
931,8.16122,5
937,8.16122,5
978,8.16122,5
982,8.16122,5
