Iteration,Fitness,Paths
0,-2,0
1,-3,0
2,-3,0
3,-3,0
4,-3,0
5,-3,0
6,-2,0
7,-2,0
8,-3,0
9,-3,0
10,-3,0
11,-3,0
12,-3,0
13,-3,0
14,-3,0
15,-2,0
16,-3,0
17,-2,0
18,-2,0
19,-2,0
20,-2,0
22,-3,0
23,-1,0
24,-1,0
27,-1,0
29,-2,0
30,-2,0
31,-2,0
32,-2,0
33,-2,0
34,-2,0
35,-2,0
38,-2,0
39,-2,0
40,-2,0
41,-2,0
42,-2,0
43,-2,0
44,-2,0
45,-2,0
46,-1,0
47,1.42857,1
48,-1,0
50,-1,0
51,-1,0
52,-1,0
53,-2,0
54,-2,0
55,-1,0
56,-2,0
57,-1,0
58,-1,0
61,-2,0
62,-3,0
63,-3,0
64,-3,0
65,-1,0
66,-2,0
67,-1,0
68,-1,0
69,-1,0
70,-1,0
71,-1,0
72,-1,0
73,-1,0
74,-1,0
76,2.97619,2
86,3.11538,2
93,-1,0
94,-2,0
95,-3,0
96,-3,0
98,-2,0
99,-2,0
100,-1,0
101,-1,0
102,-2,0
103,-1,0
104,-1,0
105,-1,0
106,-3,0
107,-1,0
108,1.42857,1
122,1.47619,1
140,-1,0
142,1.42857,1
144,-1,0
148,-2,0
149,-2,0
150,-2,0
152,-2,0
153,-2,0
154,-2,0
155,-2,0
156,-2,0
157,-2,0
158,-2,0
159,-2,0
160,-2,0
161,-2,0
162,-2,0
164,-2,0
165,-2,0
166,-2,0
167,-2,0
168,-2,0
169,-2,0
170,-2,0
171,-2,0
172,-2,0
173,-2,0
174,-2,0
175,-2,0
177,-2,0
178,-2,0
180,-2,0
181,-2,0
182,-2,0
183,-2,0
184,-2,0
187,-3,0
188,-3,0
189,-3,0
190,-2,0
191,-2,0
193,-2,0
194,-2,0
195,-2,0
196,-2,0
197,-3,0
198,-3,0
199,-3,0
200,-3,0
201,-3,0
202,-3,0
203,-3,0
204,-2,0
208,-3,0
209,-2,0
210,-2,0
212,-2,0
214,-2,0
215,-2,0
217,-2,0
218,-3,0
219,-3,0
220,-2,0
222,-2,0
225,-2,0
227,-2,0
229,-2,0
230,-2,0
231,-2,0
232,-2,0
233,-2,0
235,-1,0
236,-1,0
241,-1,0
242,-2,0
244,-2,0
245,-2,0
246,-2,0
247,-2,0
248,-2,0
249,-2,0
252,-1,0
253,-1,0
254,-1,0
255,-1,0
256,-1,0
257,-1,0
259,-2,0
260,-2,0
261,-2,0
262,-2,0
263,-2,0
264,-2,0
265,-2,0
266,-2,0
267,-2,0
268,-2,0
270,-2,0
271,-2,0
272,-1,0
275,-1,0
276,-1,0
280,-2,0
281,-1,0
284,-2,0
285,-2,0
288,-2,0
289,-2,0
290,-2,0
291,-1,0
292,-1,0
295,-2,0
297,-2,0
298,-2,0
299,-2,0
300,-2,0
301,-2,0
302,-2,0
303,-2,0
304,-2,0
305,-2,0
306,-2,0
307,-1,0
314,-1,0
315,-1,0
320,-1,0
325,-1,0
327,-1,0
328,-1,0
331,-1,0
332,-1,0
333,-1,0
335,-1,0
336,-1,0
339,-1,0
342,-1,0
343,-1,0
344,-1,0
346,-1,0
348,2.97619,2
365,3.11538,2
409,3.01538,2
438,3.11538,2
471,3.01538,2
478,3.11538,2
490,2.97619,2
529,3.11538,2
547,2.97619,2
573,3.11538,2
593,3.01538,2
604,3.11538,2
625,3.01538,2
635,3.11538,2
645,3.01538,2
663,3.11538,2
