Iteration,Fitness,Paths
0,-6,0
1,-6,0
2,-6,0
3,-5,0
4,-7,0
5,-7,0
6,-7,0
7,-7,0
8,-7,0
9,-7,0
10,-6,0
11,-6,0
12,-5,0
13,-5,0
14,-7,0
15,-7,0
16,-7,0
18,-6,0
19,-6,0
20,-6,0
21,-6,0
22,-4,0
23,-4,0
24,-4,0
25,-4,0
26,-4,0
27,-5,0
28,-5,0
29,-5,0
31,-5,0
32,-5,0
34,-4,0
36,-5,0
37,-5,0
38,-5,0
39,-5,0
40,-5,0
41,-6,0
42,-6,0
43,-6,0
44,-5,0
45,-5,0
46,-5,0
47,-4,0
48,-4,0
49,-4,0
50,-4,0
51,-3,0
52,-2,0
53,-2,0
54,-2,0
55,-2,0
57,-2,0
58,-2,0
59,-2,0
60,-2,0
61,-2,0
62,-3,0
63,-3,0
64,-3,0
65,-3,0
66,-3,0
67,-4,0
68,-4,0
69,-4,0
70,-4,0
71,-3,0
72,-3,0
74,-3,0
75,-3,0
76,-3,0
78,-3,0
79,-3,0
80,-3,0
82,-3,0
84,-3,0
85,-3,0
87,-5,0
88,-5,0
89,-7,0
90,-5,0
91,-3,0
92,-2,0
93,-1,0
94,-2,0
95,-1,0
96,-1,0
97,-1,0
98,-1,0
99,-1,0
100,-2,0
101,-2,0
102,-2,0
103,-2,0
104,-2,0
105,-3,0
106,-3,0
107,-3,0
108,-3,0
109,-3,0
110,-3,0
111,-3,0
112,-3,0
113,-2,0
114,-2,0
115,-2,0
116,-2,0
117,-2,0
119,-2,0
120,-2,0
121,-2,0
123,-2,0
124,-1,0
127,-1,0
128,-1,0
129,-1,0
130,-1,0
131,-1,0
132,11.397,8
133,11.4031,8
134,11.5032,8
136,11.514,8
137,11.5079,8
138,11.5841,8
139,10.1293,8
140,10.0019,8
141,10.9428,8
143,11.0209,8
144,10.9428,8
145,10.8095,8
146,10.9411,8
147,10.5601,8
148,10.5448,8
149,10.4132,8
150,10.4509,8
151,10.2709,8
152,10.2248,8
153,10.2203,8
154,10.0753,8
155,9.94211,8
156,9.91924,8
157,9.8748,8
158,9.9277,8
159,10.1002,8
160,10.0828,8
161,10.096,8
162,10.0596,8
163,10.1092,8
165,10.1734,8
166,10.1792,8
167,10.1683,8
169,10.2341,8
170,10.1696,8
171,10.1393,8
172,10.0955,8
173,9.93031,8
174,9.79678,8
175,10.1995,8
176,10.1944,8
178,10.5064,8
179,10.4508,8
181,10.6247,8
182,10.409,8
183,10.4196,8
184,10.514,8
185,10.4993,8
186,10.6605,8
188,10.6252,8
189,10.6043,8
191,10.4845,8
192,10.5753,8
193,10.3921,8
194,10.3934,8
195,10.7049,8
196,10.6051,8
197,10.8513,8
198,10.4116,8
199,10.9372,8
200,10.5983,8
202,10.8292,8
204,10.7756,8
205,10.8393,8
206,10.7726,8
207,10.8902,8
208,10.8083,8
210,10.7128,8
216,10.6374,8
219,10.9271,8
220,10.8959,8
221,11.021,8
222,10.7333,8
223,10.7373,8
224,11.1194,8
225,11.5733,8
226,11.8739,8
227,11.6605,8
229,11.961,8
230,11.8585,8
235,11.4493,8
236,11.4856,8
237,11.7921,8
238,11.63,8
239,11.3701,8
240,11.7739,8
241,11.7185,8
244,12.0216,8
246,12.0194,8
247,12.364,8
251,12.1759,8
252,11.4416,8
253,11.6435,8
254,11.5862,8
260,10.5746,8
261,10.3241,8
262,10.3229,8
263,10.4417,8
266,11.0033,8
267,10.9796,8
268,10.8545,8
269,10.7797,8
270,10.3546,8
271,10.6017,8
273,10.671,8
274,10.204,8
275,9.95971,8
277,9.95754,8
278,10.1063,8
279,10.407,8
280,10.4297,8
281,10.6459,8
282,10.3621,8
283,10.2063,8
284,10.4748,8
285,10.7018,8
286,10.623,8
289,10.805,8
291,10.5253,8
292,10.4965,8
293,10.7762,8
294,10.716,8
295,10.6761,8
297,10.6541,8
300,10.9046,8
301,10.7982,8
304,10.6339,8
306,10.8403,8
307,10.7404,8
308,10.9165,8
309,10.8474,8
311,10.7522,8
313,10.8341,8
315,11.3767,8
317,11.6544,8
318,11.5254,8
319,11.4938,8
321,11.4004,8
322,11.313,8
323,11.2298,8
324,11.4522,8
325,11.4004,8
326,11.3058,8
327,11.2641,8
329,10.8927,8
330,11.1653,8
331,11.4831,8
332,10.9882,8
333,10.977,8
336,10.9242,8
337,11.2719,8
339,11.8303,8
341,11.8163,8
342,12.3634,8
345,12.327,8
350,12.1594,8
352,11.6745,8
354,11.3029,8
361,10.9564,8
362,11.2487,8
364,10.9179,8
370,10.9722,8
373,10.9814,8
374,10.9162,8
376,11.0013,8
378,10.6932,8
380,10.3111,8
381,10.0036,8
382,10.1934,8
383,10.2477,8
384,10.8831,8
387,11.194,8
396,11.1679,8
398,10.8545,8
399,10.9244,8
400,10.9327,8
402,10.9244,8
403,10.9368,8
404,10.9122,8
407,10.9122,8
408,10.588,8
409,10.8983,8
411,10.4501,8
412,10.7969,8
413,12.0328,8
415,12.1843,8
416,12.2641,8
419,12.2641,8
423,12.1843,8
424,12.2153,8
425,12.2153,8
427,12.501,8
428,12.529,8
429,12.7415,8
434,12.776,8
442,12.7522,8
451,13.2991,8
453,13.2565,8
456,12.4324,8
457,13.261,8
459,13.2711,8
463,13.6044,8
469,13.6425,8
470,13.3092,8
475,13.2432,8
476,13.2432,8
492,12.8728,8
501,12.918,8
510,12.984,8
511,12.9506,8
515,12.9055,8
520,12.8954,8
538,12.8848,8
545,12.9408,8
573,12.9324,8
578,12.9231,8
593,12.9332,8
599,12.965,8
602,12.965,8
611,12.965,8
617,12.941,8
620,13.2077,8
645,13.2166,8
667,13.2317,8
669,13.2241,8
677,13.214,8
684,13.3093,8
688,13.2826,8
693,13.0159,8
694,13.0426,8
696,13.2361,8
702,13.2361,8
708,13.1695,8
710,13.8361,8
723,13.8255,8
752,13.8255,8
756,13.8255,8
768,13.8361,8
786,13.781,8
790,13.8361,8
804,13.8255,8
825,13.8361,8
829,13.8255,8
832,13.8361,8
835,13.8361,8
836,13.8361,8
839,13.8255,8
878,13.8255,8
881,13.8255,8
883,13.8255,8
887,13.8361,8
899,13.8361,8
915,13.8361,8
930,13.8361,8
957,13.8361,8
996,13.8255,8
