Iteration,Fitness,Paths
0,-4,0
1,-3,0
2,-2,0
0,-30,0
1,-25,0
2,-21,0
3,-18,0
4,-16,0
5,-14,0
6,-13,0
7,-12,0
8,-11,0
9,-10,0
10,-9,0
11,-8,0
