Iteration,Fitness,Paths
0,-38,0
2,-37,0
3,-36,0
4,-36,0
5,-37,0
6,-37,0
7,-36,0
10,-35,0
12,-33,0
13,-32,0
14,-33,0
15,-33,0
17,-33,0
19,-32,0
20,-32,0
21,-32,0
23,-32,0
24,-36,0
25,-37,0
26,-39,0
27,-38,0
28,-38,0
30,-38,0
31,-36,0
34,-32,0
35,-31,0
36,-32,0
37,-30,0
38,-31,0
39,-29,0
40,-31,0
42,-31,0
43,-30,0
44,-29,0
46,-29,0
47,-29,0
48,-31,0
49,-30,0
51,-28,0
52,-29,0
53,-31,0
54,-30,0
55,-30,0
56,-30,0
57,-30,0
59,-30,0
61,-30,0
62,-28,0
64,-28,0
65,-28,0
66,-27,0
67,-27,0
68,-29,0
69,-31,0
70,-31,0
72,-31,0
73,-31,0
74,-30,0
75,-30,0
76,-29,0
79,-29,0
81,-27,0
82,-28,0
83,-27,0
84,-27,0
87,-27,0
88,-27,0
91,-27,0
93,-28,0
94,-26,0
97,-27,0
98,-26,0
99,-25,0
100,-25,0
101,-25,0
102,-25,0
105,-27,0
107,-24,0
108,-22,0
109,-21,0
110,-22,0
111,-22,0
112,-22,0
113,-21,0
114,-22,0
115,-22,0
119,-22,0
120,-21,0
121,-21,0
122,-19,0
123,-19,0
132,-21,0
133,-21,0
134,-21,0
135,-21,0
137,-21,0
138,-21,0
140,-22,0
141,-22,0
142,-22,0
143,-21,0
145,-21,0
146,-22,0
147,-23,0
148,-23,0
149,-23,0
150,-22,0
151,-21,0
152,-21,0
153,-20,0
154,-18,0
157,-18,0
161,-18,0
162,-18,0
163,-18,0
167,-19,0
174,-19,0
176,-18,0
177,-18,0
178,-18,0
180,-19,0
181,-16,0
186,-16,0
187,-18,0
189,-18,0
190,-17,0
192,-16,0
193,-16,0
194,-16,0
195,-16,0
196,-16,0
198,-15,0
199,-15,0
201,-16,0
203,-16,0
206,-16,0
211,-17,0
212,-18,0
214,-19,0
216,-19,0
221,-18,0
223,-18,0
224,-18,0
225,-20,0
227,-21,0
230,-21,0
231,-21,0
232,-20,0
233,-20,0
234,-19,0
236,-19,0
239,-18,0
240,-18,0
242,-18,0
246,-18,0
247,-18,0
248,-18,0
249,-17,0
254,-17,0
256,-17,0
257,-17,0
261,-17,0
263,-17,0
265,-17,0
268,-17,0
270,-17,0
277,-17,0
278,-17,0
281,-17,0
287,-17,0
292,-17,0
296,-18,0
297,-18,0
299,-17,0
303,-17,0
306,-17,0
308,-17,0
310,-17,0
313,-17,0
317,-17,0
319,-17,0
325,-17,0
327,-17,0
328,-17,0
330,-17,0
332,-17,0
333,-17,0
336,-17,0
337,-18,0
338,-18,0
341,-18,0
342,-18,0
346,-18,0
351,-18,0
352,-18,0
355,-17,0
359,-17,0
360,-17,0
361,-17,0
362,-17,0
365,-17,0
367,-17,0
368,-17,0
369,-16,0
370,-16,0
371,-16,0
373,-15,0
375,-15,0
376,-15,0
381,-15,0
383,-15,0
385,-15,0
386,-14,0
391,-14,0
392,-14,0
397,-14,0
399,-14,0
400,-13,0
409,-13,0
415,-13,0
416,-13,0
417,-13,0
420,-13,0
421,-13,0
428,-11,0
439,-11,0
440,-11,0
448,-11,0
463,-11,0
468,-11,0
471,-11,0
472,-11,0
474,-11,0
478,-11,0
480,-11,0
482,-11,0
486,-11,0
487,-10,0
489,-10,0
490,-10,0
491,-10,0
494,-10,0
496,-10,0
497,-10,0
498,-10,0
500,-10,0
502,-10,0
510,-10,0
516,-10,0
519,-10,0
522,-8,0
524,-8,0
525,-8,0
527,-8,0
529,-8,0
531,-7,0
534,-7,0
544,-7,0
558,-7,0
566,-7,0
569,-7,0
573,-7,0
576,-7,0
577,-7,0
579,-7,0
582,-7,0
583,-7,0
588,-7,0
589,-7,0
592,-7,0
594,-7,0
597,-7,0
601,-7,0
603,-7,0
604,-7,0
609,-7,0
610,-7,0
614,-7,0
629,-7,0
630,-7,0
631,-7,0
634,-7,0
637,-7,0
645,-7,0
646,-7,0
647,-7,0
648,-7,0
649,-7,0
654,-7,0
659,-7,0
668,-6,0
671,-6,0
682,-6,0
685,-6,0
698,-6,0
702,-6,0
717,-6,0
719,-6,0
723,-6,0
728,-6,0
736,-6,0
752,-6,0
763,-6,0
768,-6,0
769,-6,0
771,-6,0
782,-6,0
786,-6,0
788,-6,0
805,-6,0
813,-6,0
814,-6,0
837,-6,0
846,-6,0
849,-6,0
854,-6,0
857,-6,0
858,-6,0
860,-6,0
863,-6,0
864,-6,0
885,-6,0
889,-6,0
895,-6,0
902,-6,0
903,-6,0
905,-6,0
908,-6,0
909,-6,0
910,-6,0
911,-6,0
917,-6,0
932,-6,0
933,-6,0
935,-6,0
937,-6,0
938,-6,0
943,-6,0
951,-6,0
954,-6,0
958,-6,0
964,-6,0
975,-6,0
976,-6,0
984,-6,0
985,-6,0
993,-6,0
995,-6,0
