Iteration,Fitness,Paths
0,6.37061,5
4,6.40382,5
8,6.38078,5
9,6.38555,5
10,6.44626,5
11,6.41216,5
12,6.25799,5
13,6.37839,5
14,6.4998,5
15,6.27763,5
16,6.29723,5
17,6.49499,5
18,6.54579,5
19,6.58681,5
20,6.56081,5
23,6.36889,5
24,6.24701,5
25,6.35427,5
27,6.3959,5
28,6.3451,5
29,6.36916,5
30,6.28862,5
31,6.39847,5
32,6.71025,5
33,6.54401,5
34,6.42698,5
36,6.52056,5
37,6.31432,5
39,6.34776,5
40,6.34948,5
41,6.26495,5
42,6.06831,5
43,6.12653,5
44,6.20661,5
46,6.13415,5
48,6.12748,5
50,6.0713,5
51,6.44219,5
52,6.53211,5
53,6.6463,5
54,6.65485,5
55,6.61729,5
57,6.68387,5
58,7.06098,5
62,6.97822,5
63,6.73905,5
64,7.2448,5
65,7.27997,5
66,7.27997,5
67,7.24511,5
68,7.33827,5
69,7.32861,5
70,7.18683,5
71,7.04843,5
72,7.11648,5
73,7.12481,5
74,6.83864,5
75,6.96431,5
77,6.69254,5
78,6.45761,5
79,6.43703,5
80,6.38629,5
81,6.40144,5
82,6.26675,5
83,6.39878,5
84,6.28404,5
85,6.19733,5
86,6.02423,5
87,6.08597,5
88,6.18101,5
89,6.11978,5
90,6.51306,5
91,6.571,5
92,6.60117,5
93,6.33418,5
94,6.14401,5
95,6.13058,5
96,6.07645,5
97,6.07007,5
98,6.23488,5
99,6.2487,5
100,6.22563,5
101,6.25759,5
102,6.2032,5
103,6.22364,5
104,6.27802,5
105,6.22364,5
106,6.24626,5
107,6.42029,5
108,6.25635,5
109,6.20305,5
110,6.26171,5
111,6.53807,5
112,6.56914,5
113,6.5336,5
114,6.58081,5
115,6.54695,5
117,6.49352,5
118,6.61879,5
119,6.48799,5
120,6.78729,5
121,6.95311,5
122,6.86323,5
123,6.9299,5
124,6.33726,5
125,6.56149,5
126,6.71623,5
127,6.63197,5
128,6.65998,5
129,6.70837,5
130,6.69899,5
131,6.90496,5
132,7.29287,5
133,7.12646,5
134,7.00117,5
135,7.00655,5
136,6.67078,5
137,6.21245,5
138,6.21439,5
139,6.68413,5
142,6.85556,5
143,6.85776,5
144,6.84758,5
146,6.89827,5
147,6.55814,5
148,6.51647,5
